raw,replaced
"Florida Governor, at Long Last, Orders Residents to Stay Home to Avoid Coronavirus .","Florida Governor, at Long Last, Orders Residents to Stay Home to Avoid Coronavirus ."
2020-04-01 18:06:26 +00:00 .,2020-04-01 18:06:26 +00:00 .
"MIAMI — Gov. Ron DeSantis of Florida , who for weeks has resisted more stringent statewide measures to slow the spread of the coronavirus , said on Wednesday that he would order the state ’s more than 21 million residents to largely stay at home .","MIAMI — Mr. DeSantis  Florida , who for weeks has resisted more stringent statewide measures to slow the spread of The coronavirus , said on Wednesday that Mr. DeSantis would order Florida ’s more than 21 million residents to largely stay at home ."
"Mr. DeSantis , a Republican , relented after a morning telephone call with President Trump , who on Tuesday delivered the gravest projections yet from the White House suggesting that up to 240,000 Americans could die from the infection , even with serious restrictions in place .","Mr. DeSantis relented after a morning telephone call with President Trump , who on Tuesday delivered the gravest projections yet from White House suggesting that up to 240,000 Americans could die from The coronavirus , even with serious restrictions in place ."
"The governor said he started coming around to the necessity of a statewide order once the White House dropped its earlier , rosier suggestion that stringent social distancing measures could be lifted by mid - April , and extended national guidelines to combat the coronavirus until April 30 .","Mr. DeSantis said Mr. DeSantis started coming around to the necessity of a statewide order once White House dropped White House earlier , rosier suggestion that stringent social distancing measures could be lifted by mid - April , and extended national guidelines to combat The coronavirus until April 30 ."
"“ When the president did the 30 - day extension , to me , that was , ‘ People are n’t just going to go back to work , ’ ”","“ When Mr. DeSantis did the 30 - day extension , to Mr. DeSantis , that was , ‘ People are n’t just going to go back to work , ’ ”"
"Mr. DeSantis said at a news conference in Tallahassee , the state capital .","Mr. DeSantis said at a news conference in Tallahassee , the state capital ."
“ That ’s a national pause button . ”,“ That ’s a national pause button . ”
"He said his order , which he plans to sign later on Wednesday , would take effect Thursday at midnight .","Mr. DeSantis said Mr. DeSantis  a statewide order  Mr. DeSantis plans to sign later on Wednesday , would take effect Thursday at midnight ."
"The coronavirus poses a unique risk for Florida , the third - largest state in the country , where a quarter of the population is older than 60 and the economy relies in large part on an $ 86 billion - a - year tourism industry fueled by 125 million annual visitors .","The coronavirus poses a unique risk for Florida , the third - largest state in the country , where a quarter of the population is older than 60 and the economy relies in large part on the tourism ."
"“ Obviously in Florida , the tourism is totally shot right now , ” Mr. DeSantis said .","“ Obviously in Florida , the tourism is totally shot right now , ” Mr. DeSantis said ."
"Mr. DeSantis has also been reluctant to break with Mr. Trump , who helped him win the governorship .",Mr. DeSantis has also been reluctant to break with Mr. Trump  Mr. DeSantis win the governorship .
Their close relationship has weighed on the president throughout the federal response to the coronavirus threat .,Their close relationship has weighed on Mr. DeSantis throughout the federal response to The coronavirus .
"A newly declared resident of Florida , Mr. Trump sees the state as vital to his re - election , and he has been responsive to Mr. DeSantis ’s requests for such things as drive - through testing sites and protective equipment for health care workers .","Mr. DeSantis  Florida , Mr. Trump sees Florida as vital to Mr. Trump re - election , and Mr. Trump has been responsive to Mr. DeSantis ’s requests for such things as drive - through testing sites and protective equipment for health care workers ."
"As recently as Monday , Mr. DeSantis had insisted that the only stay - at - home order he had signed , for the state ’s four most densely populated counties from Key West to West Palm Beach , would be needed only through April 15 .","As recently as Monday , Mr. DeSantis had insisted that the only stay - at - home order he had signed , for the state ’s four most densely populated counties from Key West to West Palm Beach ,  Mr. DeSantis had signed , for Florida ’s four most densely populated counties from Key West to West Palm Beach , would be needed only through April 15 ."
"On Tuesday , Mr. DeSantis said one reason he had not extended the order statewide was because the White House coronavirus task force had made no such recommendation .","On Tuesday , Mr. DeSantis said one reason Mr. DeSantis had not extended the only stay - at - home order he had signed , for the state ’s four most densely populated counties from Key West to West Palm Beach , statewide was because the White House coronavirus task force had made no such recommendation ."
"Patricia Mazzei reported from Miami , and Maggie Haberman from New York .","Patricia Mazzei reported from Miami , and Maggie Haberman from New York ."
