raw,replaced
Rand Paul’s Positive Coronavirus Test Sets the (Still Meeting) Senate on Edge .,Rand Paul’s Positive Coronavirus Test Sets the (Still Meeting) Senate on Edge .
2020-03-23 22:46:34 +00:00 .,Mr. Paul 22:46:34 +00:00 .
"His aides had never been told Mr. Paul might have been exposed to the virus or had been tested for it , according to a person familiar with the situation , and some began to fear that they could have contracted it and spread it to their friends and family before the office began working remotely , days after Mr. Paul attended the fund - raiser .","Mr. Paul  the aides had never been told Mr. Paul might have been exposed to the virus or had been tested for the virus , according to the person , and some began to fear that some could have contracted the virus and spread the virus to some friends and family before Mr. Paul ’s Washington office began working remotely , days after Mr. Paul attended the fund - raiser ."
Mr. Paul attended the fund - raiser on a Saturday and arrived in Washington the next Monday evening .,Mr. Paul attended the fund - raiser on a Saturday and arrived in Washington the next Monday evening .
His office closed to work remotely three days later .,Mr. Paul  Mr. Paul ’s Washington office closed to work remotely three days later .
"Senior officials in Mr. Paul ’s Washington office told their staffs that none of them were at risk , the person said .","Senior officials in Mr. Paul ’s Washington office  Mr. Paul ’s Washington office  Washington office told Senior officials in Mr. Paul ’s Washington office staffs that none of Senior officials in Mr. Paul ’s Washington office were at risk , the person said ."
But the aides remained livid that they were informed of Mr. Paul ’s exposure only minutes before their office publicly announced his positive test results .,But the aides remained livid that the aides were informed of Mr. Paul ’s exposure only minutes before Mr. Paul ’s Washington office  the aides office publicly announced Mr. Paul positive test results .
"Despite the panic prompted by Mr. Paul ’s announcement , on Monday , debate on the Senate floor proceeded mostly as usual — albeit in more fiery terms — with lawmakers filing into the chamber to vote and sitting in their desks next to one another .","Despite the panic prompted by Mr. Paul  Mr. Paul ’s announcement , on Monday , debate on the Senate floor proceeded mostly as usual — albeit in more fiery terms — with lawmakers filing into Senate to vote and sitting in lawmakers desks next to one another ."
But the specter of the coronavirus weighed heavily over the proceedings .,But the specter of the coronavirus weighed heavily over the proceedings .
"As Mr. Durbin concluded a speech with his call for remote voting , Senator Jim Risch , Republican of Idaho , approached him .","As Mr. Durbin concluded a speech with Mr. Durbin call for remote voting , Senator Jim Risch , Republican of Idaho , approached Mr. Durbin ."
"Both men kept their arms crossed , and Mr. Durbin slowly backed away step by step as they spoke , creating more and more distance between them .","Both men kept Both men arms crossed , and Mr. Durbin slowly backed away step by step as Both men spoke , creating more and more distance between Both men ."
Mr. Paul ’s announcement appeared to have won over some converts for the idea of remote voting .,Mr. Paul  Mr. Paul ’s announcement appeared to have won over some converts for the idea of remote voting .
"Senator Lindsey Graham , Republican of South Carolina , who had previously shrugged off the suggestion , took to Twitter to offer his support for the idea .","I  Mr. Paul ’s announcement , took to Twitter to offer I support for Mr. Paul ’s announcement ."
"“ We should make this change before the Senate leaves town , ” Mr. Graham wrote .","“ We should make Mr. Paul ’s announcement before Senate leaves town , ” I wrote ."
There is no indication that House or Senate leaders are moving toward doing so .,There is no indication that House or Senate leaders are moving toward doing so .
"For now , senators are maintaining their routine — albeit from a substantial distance , and under considerably more stress .","For now , senators are maintaining senators routine — albeit from a substantial distance , and under considerably more stress ."
"“ I ’d like to suggest to my friends on both sides of the aisle that we first assume the appropriate distance , ” Mr. Durbin said on Monday as tempers flared on the Senate floor , “ and then secondly , take a deep breath . ”","“ I ’d like to suggest to I friends on both sides of the aisle that we first assume the appropriate distance , ” Mr. Durbin said on Monday as tempers flared on the Senate floor , “ and then secondly , take a deep breath . ”"
Nicholas Fandos and Emily Cochrane contributed reporting .,Nicholas Fandos and Emily Cochrane contributed reporting .
