raw,replaced
Coronavirus Cancellations: An Updating List .,Coronavirus Cancellations: An Updating List .
2020-03-19 20:09:11 +00:00 .,2020-03-19 20:09:11 +00:00 .
"The Disneyland Paris Resort and the Disney Cruise Line , which operates four ships that can carry 13,400 people , said it would close from March 15 through the end of March .","The Disneyland Paris Resort and the Disney Cruise Line , which operates four ships that can carry 13,400 people ,  The Disneyland Paris Resort and the Disney Cruise Line , which operates four ships that can carry 13,400 people , said The Disneyland Paris Resort and the Disney Cruise Line , which operates four ships that can carry 13,400 people , would close from March 15 through the end of March ."
"For only the fourth time in its 65 - year history , the Disneyland resort in Anaheim , Calif. , said it would close through at least the end of March .","For only the fourth time in The Disneyland Paris Resort and the Disney Cruise Line , which operates four ships that can carry 13,400 people , 65 - year history , The Disneyland Paris Resort said The Disneyland Paris Resort and the Disney Cruise Line , which operates four ships that can carry 13,400 people , would close through at least the end of March ."
"One of the largest rodeos in the world , the Houston Livestock Show and Rodeo , was shut down a week into the event .","The rodeo , which was to run through March 22 , was shut down a week into the event ."
"The rodeo , which was to run through March 22 , features bull and horse riding and an exhibition of cattle , pigs , llamas and other animals , among other activities .","The rodeo , which was to run through March 22 , features bull and horse riding and an exhibition of cattle , pigs , llamas and other animals , among other activities ."
It regularly draws tens of thousands of people every day .,"The rodeo , which was to run through March 22 , regularly draws tens of thousands of people every day ."
"The Tucson Festival of Books , which was planned for March 14 and 15 , was also canceled .",The festival was also canceled .
"The book festival is one of the biggest in the country and usually draws over 100,000 people to Tucson , Ariz.","The festival is one of the biggest in the country and usually draws over 100,000 people to Tucson , Ariz."
"The Los Angeles Times postponed its 25th annual Festival of Books , originally scheduled to take place next month on the University of Southern California campus , until October .","The Los Angeles Times postponed The Los Angeles Times 25th annual Festival of Books , originally scheduled to take place next month on the University of Southern California campus , until October ."
"The organizers of the giant Coachella Valley Music and Arts Festival , which takes place in the picturesque desert of Southern California and is seen as a bellwether for the multibillion - dollar touring industry , have postponed the festival until October .","The organizers of the giant Coachella Valley Music and Arts Festival , which takes place in the picturesque desert of Southern California and is seen as a bellwether for the multibillion - dollar touring industry , have postponed The festival until October ."
The festival will now take place in October .,The festival will now take place in October .
Tickets that were purchased for April will be honored in October .,Tickets that were purchased for April will be honored in October .
ABC ’s “ The View ” taped the daytime talk show without a studio audience .,ABC ’s “ The View ” taped The festival without a studio audience .
“ The Tonight Show Starring Jimmy Fallon ” and “ Late Night with Seth Meyers ” suspended production .,“ The Tonight Show Starring Jimmy Fallon ” and “ Late Night with Seth Meyers ” suspended production .
"The earliest there could be a new episode of either show is on March 30 , as both shows will be on hiatus the week of March 23 .","The earliest there could be a new episode of either show is on March 30 , as both shows will be on hiatus the week of March 23 ."
"“ The Late Show with Stephen Colbert ” on CBS also suspended production , but Mr. Colbert returned to the airwaves on March 17 , delivering a monologue from his bathroom .","“ The Late Show with Mr. Colbert ” on CBS also suspended production , but Mr. Colbert returned to the airwaves on March 17 , delivering a monologue from Mr. Colbert bathroom ."
