raw,replaced
Opinion | Trump’s Brain: A Guided Tour .,Opinion | Trump’s Brain: A Guided Tour .
2020-04-16 09:02:32 +00:00 .,2020-04-16 09:02:32 +00:00 .
Trump was certainly not the only official who was slow to adapt .,Trump was certainly not the only official who was slow to adapt .
Human beings are hard - wired to follow the herd .,Human beings are hard - wired to follow the herd .
"On March 2 Bill de Blasio , the mayor of New York City , was still encouraging New Yorkers to “ get out on the town despite the coronavirus . ”","On March 2 de Blasio  New York , was still encouraging New Yorkers to “ get out on New York despite the coronavirus . ”"
"He went to the gym in Brooklyn on March 16 , even after he ’d announced the city schools were shutting down .","de Blasio went to the gym in Brooklyn on March 16 , even after de Blasio  I ’ve announced the city schools were shutting down ."
"( Then again , Trump , on March 2 , said he expected deaths to be in a “ much smaller range ” than those from the flu .","( Then again , Trump , on March 2 , said Trump expected deaths to be in a “ much smaller range ” than those from the pandemic ."
"On March 10 , he still said : “ Just stay calm .","On March 10 , Trump still said : “ Just stay calm ."
It will go away . ” ),It will go away . ” )
"Even Dr. Anthony Fauci , perhaps the most trusted man in America right now , admitted recently that he rode the subway to work in the early days of the pandemic .","I  America right now , admitted recently that I  that  the subway to work in the early days of the pandemic ."
"“ When the White House heard that , they went completely nuts , ” he said .","“ When the White House heard that , the White House went completely nuts , ” I said ."
"“ If some people are riding the subway , how bad could it be ? ”","“ If some people are riding  the subway , how bad could riding be ? ”"
Gilbert said when I asked him about this phenomenon — what psychologists call “ normative influence . ”,I said when I asked I about this phenomenon — what psychologists call “ normative influence . ”
No one wants to be a chump .,No one wants to be a chump .
"“ Human beings look to other human beings to know what to do , ” he said .","“ Human beings look to other human beings to know what to do , ” I said ."
“ It ’s the primary way we know what to do . ”,“ It ’s the primary way we know what to do . ”
Which makes the early action of some of our governors all the more remarkable — particularly Mike DeWine of Ohio .,Which makes the early action of some of our governors all the more remarkable — particularly DeWine .
"On March 3 , the day after de Blasio was encouraging New Yorkers to mingle , DeWine was canceling the Arnold Classic , a health - and - fitness Lollapalooza that draws some 60,000 participants from 80 countries .","On March 3 , the day after de Blasio was encouraging New Yorkers to mingle , DeWine was canceling the Arnold Classic , a health - and - fitness Lollapalooza that draws some 60,000 participants from 80 countries ."
"( It was named after Arnold Schwarzenegger , natch . )","( the Arnold Classic , a health - and - fitness Lollapalooza that draws some 60,000 participants from 80 countries was named after Arnold Schwarzenegger , natch . )"
"I spoke to DeWine last week to try to determine what , precisely , gave him the fortitude to cancel that event .","I spoke to DeWine last week to try to determine what , precisely , gave DeWine the fortitude to cancel the Arnold Classic , a health - and - fitness Lollapalooza that draws some 60,000 participants from 80 countries ."
"He was three days ahead of the city officials in Austin , Tex . , who canceled South by Southwest , and at the time even that was considered extreme .","DeWine was three days ahead of the city officials in Austin , Tex . , who canceled South by Southwest , and at the time even that was considered extreme ."
He canceled school before any governor in the nation .,DeWine canceled school before any governor in America .
He shut down restaurants and bars long before New York .,DeWine shut down restaurants and bars long before New York .
And his state had far fewer cases of Covid-19 than New York .,And New York  DeWine state had far fewer cases of Covid-19 than New York .
And he ’s a Republican .,And DeWine ’s a Republican .
Red - state governors have been far more reluctant to issue stay - at - home orders during this pandemic than blue - state governors .,Red - state governors have been far more reluctant to issue stay - at - home orders during the pandemic than blue - state governors .
"To this day , Gov. Kristi Noem of South Dakota still has n’t issued one , though more than 300 workers in a pork - processing factory in her state fell ill , forcing the entire plant to shut down on Sunday .","To this day , Gov. Kristi Noem of South Dakota still has n’t issued one , though more than 300 workers in the entire plant  New York  Gov. Kristi Noem of South Dakota state fell ill , forcing the entire plant to shut down on Sunday ."
"“ I ’ve spent over 40 years in public office , ” DeWine , 73 , told me .","“ I ’ve spent over 40 years in public office , ” DeWine  DeWine , told I ."
"“ When I ’ve made mistakes , it ’s usually because I did n’t have enough information .","“ When I  I ’ve made mistakes , it ’s usually because I did n’t have enough information ."
"I did n’t ask enough questions , I did n’t ask the right people , I did n’t drill down deep enough into the facts .","I did n’t ask enough questions , I did n’t ask the right people , I did n’t drill down deep enough into the facts ."
That experience was helpful in regard to this . ”,That experience was helpful in regard to this . ”
