raw,replaced
Jet fuel refining profits disappear as airlines ground fleets .,Jet fuel refining profits disappear as airlines ground fleets .
2020-03-25 00:12:46 +00:00 .,2020-03-25 00:12:46 +00:00 .
SINGAPORE ( Reuters ) - Jet fuel prices are falling globally from Singapore to New York as airlines ground flights amid stringent travel restrictions to contain the coronavirus pandemic .,SINGAPORE ( Reuters ) - Jet fuel prices are falling globally from Singapore to New York as airlines ground flights amid stringent travel restrictions to contain the coronavirus pandemic .
FILE PHOTO :,FILE PHOTO :
"A technician attaches a jet fuel supply pipe to an outlet in the tarmac at Changi airport in Singapore in this May 7 , 2008 file photo .","A technician attaches a jet fuel supply pipe to an outlet in the tarmac at Changi airport in Singapore in this May 7 , 2008 file photo ."
"REUTERS / Vivek Prakash / Files Asian jet fuel refining margins have turned negative for the first time in over a decade , while jet fuel prices in New York fell to the lowest on record as demand for the fuel is anticipated to drop by as much as 70 % in the second quarter .","REUTERS / Vivek Prakash / Files Asian jet fuel refining margins have turned negative for the first time in over a decade , while jet fuel prices in New York  New York fell to the lowest on record as demand for jet fuel prices in New York is anticipated to drop by as much as 70 % in the third quarter ."
"Most international flights are currently grounded as nations worldwide try to stem the pandemic , which has killed nearly 14,000 people and sickened more than 375,000 over the last few months .",Most international flights are currently grounded as nations worldwide try to stem the coronavirus pandemic .
"“ Global air traffic is down by about 40 - 45 % at present , according to flight tracking sources , with further deterioration expected over the coming weeks as more flight restrictions and airline capacity reductions take effect , ” said Richard Gorry , managing director at JBC Energy Asia .","“ Global air traffic is down by about 40 - 45 % at present , according to flight tracking sources , with further deterioration expected over the coming weeks as more flight restrictions and airline capacity reductions take effect , ” said Richard Gorry , managing director at JBC Energy Asia ."
"In the New York Harbor market , jet fuel traded at 30 cents a gallon below the futures contract for ultra low - sulfur diesel on Tuesday morning , traders said , the lowest on record .","In the New York Harbor market , jet fuel traded at 30 cents a gallon below the futures contract for ultra low - sulfur diesel on Tuesday morning , traders said , the lowest on record ."
"The falling prices put pressure on refiners , who extract a profit from converting crude oil into fuels like gasoline , diesel and jet .","The falling prices put pressure on refiners , who extract a profit from converting crude oil into fuels like gasoline , diesel and jet ."
"Asia ’s already - battered profit margins are expected to come under further pressure as there is no concrete recovery timeframe in sight , trade sources said .","Asia ’s already - battered profit margins are expected to come under further pressure as there is no concrete recovery timeframe in sight , trade sources said ."
"“ We expect global jet / kero demand to fall by 4.3 million barrels per day ( bpd ) quarter - on quarter in Q2 - 2020 to just 2.5 million bpd , representing a year - on - year decline of 5.6 million bpd ( -70 % ) as air passenger travel activity is reduced to a minimum . ”","“ JBC Energy Asia expect global jet / kero demand to fall by 4.3 million barrels per day ( bpd ) quarter - on quarter in Q2 - 2020 to just 2.5 million bpd , representing a year - on - year decline of 5.6 million bpd ( -70 % ) as air passenger travel activity is reduced to a minimum . ”"
"Refining margins for jet fuel plunged to minus 7 cents per barrel over Dubai crude on Monday , a level not seen in the last 11 years , according to Refinitiv Eikon data that goes back as far as March 2009 .","Refining margins for jet fuel plunged to minus 7 cents per barrel over Dubai crude on Monday , a level not seen in the last 11 years , according to Refinitiv Eikon data that goes back as far as March 2009 ."
"Also known as cracks , refining margins are the difference in value between the raw material , crude oil , and the products churned out by refineries .","Also known as cracks , refining margins are the difference in value between the raw material , crude oil , and the products churned out by refineries ."
"A negative jet fuel refinery margin means refiners would lose money by producing the aviation fuel at current prices , indicating they will either reduce jet fuel output or lower overall refinery throughput .","A negative jet fuel refinery margin means refiners would lose money by producing the aviation fuel at current prices , indicating refiners will either reduce jet fuel output or lower overall refinery throughput ."
"( Graphic : Asia jet fuel margins dive into the red for the first time in 10 + years amid global lockdown , here )","( Graphic : Asia jet fuel margins dive into the red for the first time in 10 + years amid global lockdown , here )"
“ I think the cracks have n’t gone to their worst yet .,“ I think the cracks have n’t gone to the cracks worst yet .
"Unless some vaccines come out soon , looks like it will really take some time to recover , ” a Singapore - based trader said , declining to be identified as he was not authorized to speak to media .","Unless some vaccines come out soon , looks like it will really take some time to recover , ” I said , declining to be identified as I was not authorized to speak to media ."
"Traders said the market would remain under pressure until the third quarter , assuming the spread of the virus is contained by then .","Traders said the New York Harbor market would remain under pressure until the third quarter , assuming the spread of the coronavirus pandemic is contained by then ."
"Cracks for the aviation fuel in Singapore , which were above $ 10 a barrel as recently as March 10 , have plummeted recently and are currently trading at their worst levels in at least twelve years , Refinitiv Eikon data showed .","Cracks for the aviation fuel in Singapore , which were above $ 10 a barrel as recently as March 10 ,  Singapore , which were above $ 10 a barrel as recently as March 10 , have plummeted recently and are currently trading at Cracks for the aviation fuel in Singapore , which were above $ 10 a barrel as recently as March 10 , worst levels in at least twelve years , Refinitiv Eikon data showed ."
"Australian fuel supplier Viva Energy said on Tuesday it expects jet fuel demand to plunge by up to 90 % , while its peer Caltex Australia forecast a similar demand drop during the period of flight cancellations .","Australian fuel supplier Viva Energy said on Tuesday  Australian fuel supplier Viva Energy expects jet fuel demand to plunge by up to 90 % , while Australian fuel supplier Viva Energy peer Caltex Australia forecast a similar demand drop during the period of flight cancellations ."
"Singapore ’s jet fuel prices are down nearly 54 % in March alone , while cash differentials for the aviation fuel in Singapore have slumped to their lowest levels in over a year .","Singapore ’s jet fuel prices are down nearly 54 % in March alone , while cash differentials for the aviation fuel in Singapore  Singapore have slumped to cash differentials for the aviation fuel in Singapore lowest levels in over a year ."
Reporting by Koustav Samanta ;,Reporting by Koustav Samanta ;
"Editing by Gavin Maguire , Richard Pullin and Marguerita Choy","Editing by Gavin Maguire , Richard Pullin and Marguerita Choy"
