raw,replaced
Oil slides nearly 4% after Russia rejects steeper OPEC+ cut .,Oil slides nearly 4% after Russia rejects steeper OPEC+ cut .
2020-03-06 14:57:57 +00:00 .,2020-03-06 14:57:57 +00:00 .
LONDON ( Reuters ) - Oil prices were down nearly 4 % on Friday on concerns that OPEC might not go ahead with steeper oil output cuts to bolster prices after Reuters reported that Russia rejected the proposal .,LONDON ( Reuters ) - Oil prices were down nearly 4 % on Friday on concerns that OPEC might not go ahead with steeper oil output cuts to bolster prices after Reuters reported that Russia rejected the OPEC+ deal .
FILE PHOTO :,FILE PHOTO :
"Oil pump jacks work at sunset near Midland , Texas , U.S. , August 21 , 2019 .","Oil pump jacks work at sunset near Midland , Texas , U.S. , August 21 , 2019 ."
"REUTERS / Jessica Lutz / File Photo Brent and WTI crude futures tumbled by nearly 6 % on the news , with the close to $ 3 drop taking Brent crude to its lowest since July 2017 while WTI was at its weakest since December 2018 .","REUTERS / Jessica Lutz / File Photo Brent and WTI crude futures tumbled by nearly 6 % on the news , with the close to $ 3 drop taking Brent  Brent crude to Brent lowest since July 2017 while WTI was at WTI weakest since December 2018 ."
"By 1441 GMT Brent crude was down $ 1.93 , or 3.9 % , at $ 48.06 a barrel .","By 1441 GMT Brent  Brent crude was down $ 1.93 , or 3.9 % , at $ 48.06 a barrel ."
"U.S West Texas Intermediate ( WTI ) was down $ 1.93 , or 4.2 % , at $ 43.97 .","WTI was down $ 1.93 , or 4.2 % , at $ 43.97 ."
"A Russian high - level source told Reuters on Friday that Moscow would not back an OPEC call for extra reductions in oil output and would agree only to an extension of existing cuts by OPEC and its allies , a group known as OPEC+ .",A Russian high - level source told Reuters on Friday that Russia would not back an OPEC call for extra reductions in oil output and would agree only to an extension of existing cuts by OPEC and OPEC  OPEC+ .
“ What counts really is what Saudi Arabia does .,“ What counts really is what Saudi Arabia does .
"If Russia joined , it will not add substantially .","If Russia joined , Saudi Arabia will not add substantially ."
"We need to see if OPEC goes ahead all alone , ” said Olivier Jakob , of the Petromatrix consultancy .","We need to see if OPEC goes ahead all alone , ” said Olivier Jakob , of the Petromatrix consultancy ."
One Middle East source said that OPEC had no intention of pursuing deeper cuts without Russia .,One Middle East source said that OPEC had no intention of pursuing deeper cuts without Russia .
OPEC is pushing for an additional 1.5 million barrels per day ( bpd ) of cuts until the end of 2020 .,OPEC is pushing for the overall extra cut until the end of 2020 .
Sources at the Organization of the Petroleum Exporting Countries ( OPEC ) confirmed Russia ’s position and a formal OPEC+ meeting was under way after hours of delay .,Sources at OPEC confirmed Russia ’s position and the OPEC+ meeting  OPEC+ meeting was under way after hours of delay .
"An OPEC+ delegate said there were “ positive signs ” after a separate , earlier OPEC+ meeting had finished .","An OPEC+ delegate said there were “ positive signs ” after a separate , earlier OPEC+ meeting had finished ."
"Non - OPEC states were expected to contribute 500,000 bpd to the overall extra cut , OPEC ministers said .","Non - OPEC states were expected to contribute 500,000 bpd to the overall extra cut , OPEC ministers said ."
"The new deal would have meant OPEC+ production curbs amounting to a total of 3.6 million bpd , or about 3.6 % of global supply .","the OPEC+ deal would have meant OPEC+ production curbs amounting to a total of 3.6 million bpd , or about 3.6 % of global supply ."
"“ Our balances suggest that at least 2 million bpd needs to be removed from the market during Q2 to ensure a stabilisation in oil prices , ” said Bjoernar Tonhaugen , head of oil markets at Rystad Energy .","“ Our balances suggest that at least 2 million bpd needs to be removed from the market during Q2 to ensure a stabilisation in oil prices , ” said Bjoernar Tonhaugen , head of oil markets at Rystad Energy ."
"“ If this results in OPEC not going through with their own proposed 1 million bpd cuts in Q2 , the result ... could be devastating .","“ If this results in OPEC not going through with OPEC own proposed 1 million bpd cuts in Q2 , the result ... could be devastating ."
Brent could swiftly drop 15 % to the low $ 40s and WTI to the high $ 30s in this scenario . ”,Brent could swiftly drop 15 % to the low $ 40s and WTI to the high $ 30s in this scenario . ”
WIDER ECONOMY,WIDER ECONOMY
Global stock markets tumbled on Friday as disruptions to business from the spreading coronavirus epidemic worsened .,Global stock markets tumbled on Friday as disruptions to business from the spreading coronavirus epidemic worsened .
"European shares opened sharply lower , with travel stocks bearing the brunt .","European shares opened sharply lower , with travel stocks bearing the brunt ."
"However , after marking its worst weekly performance since the 2008 financial crisis a week ago , the MSCI All - Country World Index was up 1.7 % on the week .","However , after marking the MSCI All - Country World Index worst weekly performance since the 2008 financial crisis a week ago , the MSCI All - Country World Index was up 1.7 % on the week ."
MKTS / GLOB,MKTS / GLOB
"Even with the deeper cut , Goldman Sachs said the OPEC+ deal would not have prevented a global oil market surplus in the second quarter .","Even with the overall extra cut , The bank said the OPEC+ deal would not have prevented a global oil market surplus in the second quarter ."
The bank maintained its Brent price forecast at $ 45 a barrel in April .,The bank maintained The bank  Brent price forecast at $ 45 a barrel in April .
"“ Ultimately , a rebound in demand , not supply cuts , will be the necessary catalyst for a sustainable rebound in prices , ” the bank said .","“ Ultimately , a rebound in demand , not supply cuts , will be the necessary catalyst for a sustainable rebound in prices , ” The bank said ."
