raw,replaced
"Gold eases on profit-taking, but set for best week since 2008 financial crisis .","Gold eases on profit-taking, but set for best week since 2008 financial crisis ."
2020-03-27 07:11:28 +00:00 .,2020-03-27 07:11:28 +00:00 .
"( Reuters ) - Gold edged lower on Friday as investors booked profits , but was set for its best week since December 2008 as record high U.S. jobless claims due to the coronavirus fuelled hopes for more stimulus to stem the economic damage caused by the pandemic .","( Gold edged lower on Friday as investors booked profits , but was set for its best week since 2008 as record high U.S. jobless claims due to the coronavirus fuelled hopes for more stimulus to stem the economic damage caused by the pandemic ."
FILE PHOTO :,FILE PHOTO :
"Newly cast ingots of 99.99 percent pure gold are stored after weighing at the Krastsvetmet non - ferrous metals plant , one of the world 's largest producers in the precious metals industry , in the Siberian city of Krasnoyarsk , Russia , November 22 , 2018 .","Newly cast ingots of 99.99 percent pure gold are stored after weighing at the Krastsvetmet non - ferrous metals plant , one of the world 's largest producers in the precious metals industry , in the Siberian city of Krasnoyarsk , Russia , November 22 , 2018 ."
"REUTERS / Ilya Naymushin / File Photo Autocatalysts platinum and palladium , meanwhile , were poised for their biggest weekly gains on record , as a lockdown in major producer South Africa stoked supply worries .","REUTERS / Ilya Naymushin / File Photo Autocatalysts platinum and palladium , meanwhile , were poised for REUTERS / Ilya Naymushin / File Photo Autocatalysts platinum and palladium biggest weekly gains on record , as a lockdown in major producer South Africa stoked supply worries ."
"Spot gold fell 0.3 % to $ 1,624.41 per ounce by 0616 GMT , after five straight sessions of gains .","Spot gold fell 0.3 % to $ 1,624.41 per ounce by 0616 GMT , after five straight sessions of gains ."
"U.S. gold futures slipped 0.5 % to $ 1,643.30 per ounce .","U.S. gold futures slipped 0.5 % to $ 1,643.30 per ounce ."
"Bullion has gained over 8.4 % so far this week , supported by weak U.S. unemployment data and the Federal Reserve ’s unprecedented economic stimulus measures .","Bullion has gained over 8.4 % so far this week , supported by weak U.S. unemployment data and The Fed ’s unprecedented economic stimulus measures ."
"“ I do n’t see any real reason to sell gold at the moment other than perhaps to book profits before the weekend , ” said Stephen Innes , chief market strategist at financial services firm AxiCorp .","“ I do n’t see any real reason to sell gold at the moment other than perhaps to book profits before the weekend , ” said I ."
“ Everything still looks good for gold except the dreaded need for distress sales . ”,“ Everything still looks good for gold except the dreaded need for distress sales . ”
"The U.S. House of Representatives Speaker Nancy Pelosi said she expected the chamber to pass an estimated $ 2.2 trillion virus relief bill when it meets on Friday , following the Senate ’s approval on Wednesday .","The U.S. House of Representatives Speaker Nancy Pelosi  The U.S. House of Representatives Speaker Nancy Pelosi said The U.S. House of Representatives Speaker Nancy Pelosi expected The U.S. House of Representatives to pass an estimated $ 2.2 trillion virus relief bill when The U.S. House of Representatives meets on Friday , following the Senate ’s approval on Wednesday ."
Asian stocks rose as investors wagered policymakers will roll out additional stimulus measures to combat the pandemic after U.S. unemployment filings surged to record 3.28 million last week .,Asian stocks rose as investors wagered policymakers will roll out additional stimulus measures to combat the pandemic after U.S. unemployment filings The data to record 3.28 million last week .
"The data was supportive for gold as it fuelled expectations for more fiscal measures , more quantitative easing and more action by the Fed , said Avtar Sandu , a senior commodities manager at Phillip Futures .","The data was supportive for gold as The data fuelled expectations for more fiscal measures , more quantitative easing and more action by The Fed , said Avtar Sandu , a senior commodities manager at Phillip Futures ."
"The Fed ’s total balance sheet size exploded by more than half a trillion dollars in a single week , roughly twice the pace of the next - largest weekly expansion during the 2008 financial crisis .","The Fed ’s total balance sheet size exploded by more than half a trillion dollars in a single week , roughly twice the pace of the next - largest weekly expansion during the 2008 financial crisis ."
"Meanwhile , leaders of the Group of 20 major economies pledged on Thursday to inject more than $ 5 trillion into the global economy to limit job and income losses .","Meanwhile , leaders of the Group of 20 major economies pledged on Thursday to inject more than $ 5 trillion into the global economy to limit job and income losses ."
Gold market participants also kept a close eye on physical supply as virus - led lockdowns stalled supply chains .,Gold market participants also kept a close eye on physical supply as virus - led lockdowns stalled supply chains .
"China ’s net gold imports via Hong Kong halved in February from the previous month , as the outbreak slowed activity .","China ’s net gold imports via Hong Kong halved in February from the previous month , as the outbreak slowed activity ."
"Palladium was up 1.8 % at $ 2,373.08 per ounce , having risen more than 44 % so far this week , while platinum rose 1.7 % to $ 748.51 per ounce and gained 22 % in the week .","Palladium was up 1.8 % at $ 2,373.08 per ounce , having risen more than 44 % so far this week , while platinum rose 1.7 % to $ 748.51 per ounce and gained 22 % in this week ."
"Silver rose 1 % to $ 14.54 per ounce , heading for its best week since 2008 .","Silver rose 1 % to $ 14.54 per ounce , heading for Silver  its best week since 2008  2008 ."
Reporting by Shreyansi Singh and K. Sathya Narayanan in Bengaluru ; Editing by Subhranshu Sahu,Reporting by Shreyansi Singh and K. Sathya Narayanan in Bengaluru ; Editing by Subhranshu Sahu
Aditya Soni,Aditya Soni
