raw,replaced
Germany's Merkel goes into quarantine after contact with infected doctor .,Germany's Merkel goes into quarantine after contact with infected doctor .
2020-03-22 19:36:35 +00:00 .,2020-03-22 19:36:35 +00:00 .
FRANKFURT ( Reuters ) - German chancellor Angela Merkel went into quarantine on Sunday after coming into contact with a coronavirus - infected doctor shortly after announcing more curbs on social interaction to slow the spread of the disease .,FRANKFURT ( Reuters ) - Merkel went into quarantine on Sunday after coming into contact with a coronavirus - infected doctor shortly after announcing more curbs on social interaction to slow the spread of coronavirus  the virus .
"German Chancellor Angela Merkel arrives for a media statement on the spread of coronavirus at the Chancellery in Berlin , Germany , March 22 , 2020 .","Merkel arrives for a media statement on the spread of coronavirus at the Chancellery in Berlin , Germany , March 22 , 2020 ."
"Michel Kappeler Merkel , 65 , will continue her work from home and will submit to repeated tests over the next few days , her spokesman said in a statement , adding it was too soon for a conclusive test yet .","Merkel will continue Merkel work from home and will submit to repeated tests over the next few days , Merkel spokesman said in the statement , adding it was too soon for a conclusive test yet ."
"Merkel had on Friday afternoon received a vaccine shot against pneumococcus , a pneumonia - causing bacteria , from a doctor who later tested positive for coronavirus , according to the statement .","Merkel had on Friday afternoon received a vaccine shot against pneumococcus , a pneumonia - causing bacteria , from a doctor who later tested positive for coronavirus , according to the statement ."
"Merkel earlier on Sunday said in a televised press briefing that Germany would ban public meetings of more than two people , amid a raft of further measures .","Merkel earlier on Sunday said in a televised press briefing that Germany would ban public meetings of more than two people , amid a raft of further measures ."
"“ The great aim is to gain time in the fight against the virus , ” she said , citing an agreement between the federal government and regional states .","“ The great aim is to gain time in the fight against the virus  the virus , ” Merkel said , citing an agreement between the federal government and regional states ."
"For at least the next two weeks , people will not be allowed to form groups of three or more in public unless they live together in the same household , or the gathering is work - related , she added .","For at least the next two weeks , people will not be allowed to form groups of three or more in public unless people live together in the same household , or the gathering is work - related , Merkel added ."
"Restaurants can only serve patrons via takeaway , while hairdressers and beauty , massage and tattoo parlours must close .","Restaurants can only serve patrons via takeaway , while hairdressers and beauty , massage and tattoo parlours must close ."
"Governments in Europe , the epicenter of the global pandemic , have escalated their emergency responses amid a rising death toll .","Governments in Europe , the epicenter of the global pandemic , have escalated Governments in Europe , the epicenter of the global pandemic , emergency responses amid a rising death toll ."
Italy banned travel within the country after freezing non - essential business activity .,Spain banned travel within Spain after freezing non - essential business activity .
Spain wants to extend until April 11 a state of emergency it imposed this month .,Spain wants to extend until April 11 a state of emergency Spain imposed this month .
Regional states in Germany had previously taken differing approaches in the fight against the virus .,Regional states in Germany had previously taken differing approaches in the fight against the virus  the virus .
"Bavaria and smaller Saarland had gone furthest , imposing restrictions to keep people inside their homes save for a number of work - related exceptions .","Bavaria and smaller Saarland had gone furthest , imposing restrictions to keep people inside people homes save for a number of work - related exceptions ."
"“ We are reducing public life and social interaction further and we are making sure to impose the same rules in principle across Germany , ” Merkel said .","“ we are reducing public life and social interaction further and we are making sure to impose the same rules in principle across Germany , ” Merkel said ."
"Last year , Merkel suffered several bouts of shaking at public events , sparking speculation about her health .","Last year , Merkel suffered several bouts of shaking at public events , sparking speculation about Merkel  my health ."
"“ I am aware of the responsibility of my office , ” she told reporters last July after the tremor episodes .","“ Merkel am aware of the responsibility of Merkel office , ” Merkel told reporters last July after the tremor episodes ."
“ I behave appropriately as far as my health is concerned ...,“ Merkel behave appropriately as far as Merkel  my health is concerned ...
I look after my health . ”,Merkel look after Merkel  my health . ”
Merkel has said she will not seek a fifth term as chancellor in federal elections due by October 2021 .,Merkel has said Merkel will not seek a fifth term as chancellor in federal elections due by October 2021 .
"She has loomed large on the European stage since 2005 , helping guide the EU through the euro zone crisis and opening Germany ’s doors to migrants fleeing war in the Middle East in 2015 , a move that still divides the bloc and her country .","Merkel has loomed large on the European stage since 2005 , helping guide the EU through the euro zone crisis and opening Germany ’s doors to migrants fleeing war in the Middle East in 2015 , a move that still divides the EU and Merkel  Germany ."
Reporting by Ludwig Burger ; Additional reporting by Paul Carrel ; Editing by Andrew Heavens and,Reporting by Ludwig Burger ; Additional reporting by Paul Carrel ; Editing by Andrew Heavens and
David Holmes,David Holmes
