raw,replaced
Australia begins pre-clinical testing for coronavirus vaccine .,Australia begins pre-clinical testing for coronavirus vaccine .
2020-04-02 06:23:02 +00:00 .,2020-04-02 06:23:02 +00:00 .
"SYDNEY ( Reuters ) - Australia ’s national science agency said on Thursday it has commenced the first stage of testing potential vaccines for COVID-19 , as it joins a global race to halt the coronavirus pandemic .","CSIRO ’s  Australia ’s national science agency said on Thursday CSIRO ’s has commenced The first phase testing  testing potential vaccines for COVID-19 , as CSIRO ’s joins a global race to halt the novel coronavirus ."
"FILE PHOTO : the 2019 Novel Coronavirus ( 2019 - nCoV ) , which was identified as the cause of an outbreak of respiratory illness first detected in Wuhan , China , is seen in an illustration released by the Centers for Disease Control and Prevention ( CDC ) in Atlanta , Georgia , U.S. January 29 , 2020 .","FILE PHOTO : the 2019 Novel Coronavirus ( 2019 - nCoV ) , which was identified as the cause of an outbreak of respiratory illness first detected in Wuhan , China , is seen in an illustration released by the Centers for Disease Control and Prevention ( CDC ) in Atlanta , Georgia , U.S. January 29 , 2020 ."
"Alissa Eckert , MS ; Dan Higgins , MAM / CDC / Handout via REUTERS .","Alissa Eckert , MS ; Dan Higgins , MAM / CDC / Handout via REUTERS ."
"Pre - clinical testing by the Commonwealth Scientific and Industrial Research Organisation ( CSIRO ) , comprising injecting ferrets with two potential vaccines , was underway at its high - containment biosecurity facility near Melbourne .","Pre - clinical testing by CSIRO , comprising injecting ferrets with two potential vaccines , was underway at CSIRO ’s high - containment biosecurity facility near Melbourne ."
"The first phase testing would take around three months , CSIRO ’s director of health Rob Grenfell told Reuters , adding that any resulting vaccine would not be available to the public before late next year .","The first phase testing would take around three months , CSIRO ’s  CSIRO  Grenfell told Reuters , adding that any resulting vaccine would not be available to the public before late next year ."
"“ We ’re still sticking to the optimistic 18 months for delivery of vaccine to the general consumers , ” Grenfell said from Melbourne in an interview over Skype .","“ CSIRO ’s still sticking to the optimistic 18 months for delivery of vaccine to the general consumers , ” Grenfell said from Melbourne in an interview over Skype ."
"“ Now this , of course , may change .","“ Now this , of course , may change ."
There ’s a lot of technical challenges that we ’re having to go through . ”,There ’s a lot of technical challenges that CSIRO ’s having to go through . ”
"Grenfell said scientists were working at a “ remarkable ” pace , reaching the pre - clinical testing stage in about eight weeks , a process that usually takes up to two years .","Grenfell said scientists were working at a “ remarkable ” pace , reaching the pre - clinical testing stage in about eight weeks , reaching ."
"“ So , this is the speed that ’s going on at the moment . ”","“ So , this is the speed that ’s going on at the moment . ”"
"More than 850,000 people have been infected with the novel coronavirus across 207 countries and territories , killing more than 42,000 .","More than 850,000 people have been infected with the novel coronavirus across 207 countries and territories , killing more than 42,000 ."
"Australia has reported around 5,200 cases and 24 deaths .","Australia has reported around 5,200 cases and 24 deaths ."
Grenfell said he expected human trials of one of the two vaccine candidates being tested to begin later this month or early next month .,Grenfell said Grenfell expected human trials of one of two potential vaccines being tested to begin later this month or early next month .
"CSIRO said its testing would cover both efficacy and evaluating the best way to administer the vaccine for better protection , including an intra - muscular injection and a nasal spray .","CSIRO said CSIRO  testing would cover both efficacy and evaluating the best way to administer the novel coronavirus for better protection , including an intra - muscular injection and a nasal spray ."
CSIRO was the first research organisation outside of China to successfully develop a lab - grown version of the virus to enable pre - clinical studies on COVID-19 .,CSIRO was the first research organisation outside of China to successfully develop a lab - grown version of the novel coronavirus to enable pre - clinical studies on COVID-19 .
"In February , it confirmed ferrets reacted to the coronavirus as they shared with humans a particular receptor on their respiratory cells that the virus binds itself to .","In February , CSIRO confirmed ferrets reacted to the novel coronavirus as ferrets shared with humans a particular receptor on ferrets respiratory cells that the novel coronavirus binds the novel coronavirus to ."
"“ If we can stop that virus binding to the ferret receptors in the respiratory system , there ’s a very good chance it ( vaccine ) will work in humans , ” Grenfell said .","“ If we can stop the novel coronavirus binding to the ferret receptors in the respiratory system , there ’s a very good chance it ( vaccine ) will work in humans , ” Grenfell said ."
"Moderna Inc is the closest publicly known facility to human testing , announcing plans to start a trial in Seattle last month .","Moderna is the closest publicly known facility to human testing , announcing plans to start a trial in Seattle last month ."
"The U.S. government has cut deals with both Moderna and Johnson Johnson , and is in talks with at least two other companies , to produce massive quantities of vaccines .","The U.S. government has cut deals with both Moderna and Johnson Johnson , and is in talks with at least two other companies , to produce massive quantities of vaccines ."
"Israel has begun testing a COVID-19 vaccine prototype on rodents at its bio - chemical defense laboratory , a source told Reuters on Tuesday .","Israel has begun testing a COVID-19 vaccine prototype on rodents at Israel bio - chemical defense laboratory , a source told Reuters on Tuesday ."
"In Australia , thousands of healthcare workers last week entered a trial to see if a century - old vaccine for tuberculosis can fight off the novel coronavirus .","In Australia , thousands of healthcare workers last week entered a trial to see if a century - old vaccine for tuberculosis can fight off the novel coronavirus ."
Reporting by Jill Gralow and Swati Pandey ;,Reporting by Jill Gralow and Swati Pandey ;
editing by Jane Wardell,editing by Jane Wardell
