raw,replaced
"After US oil prices dropped below $0 for the first time in history, people made memes about becoming oil barons .","After US oil prices dropped below $0 for the first time in history, people made memes about becoming oil barons ."
2020-04-22 18:40:06 +00:00 .,2020-04-22 18:40:06 +00:00 .
"US Oil prices on Monday fell below zero dollars for the first time in history , with the price of West Texas Intermediate crude oil plummeting .","US Oil prices on Monday fell below zero dollars for the first time in history , with the price of West Texas Intermediate  West Texas Intermediate crude oil plummeting ."
"As news about the negative price spread , people began to make memes about the low prices .","As news about the negative price spread , people began to make memes about the low prices ."
"Topics included purchasing barrels of oil with pocket change , deciding to become an oil baron , and highlighting items that were more expensive than a barrel of oil .","Topics included purchasing barrels of oil with pocket change , deciding to become an oil baron , and highlighting items that were more expensive than a barrel of oil ."
Visit Business Insider 's homepage for more stories .,Visit Business Insider 's homepage for more stories .
"In a historic drop as a result of lack of demand due to the coronavirus pandemic , the price of West Texas Intermediate crude oil in the United States slid down to a cool -$40.32 on Monday .","In a historic drop as a result of lack of demand due to the pandemic , the price of West Texas Intermediate  West Texas Intermediate crude oil  the United States slid down to a cool -$40.32 on Monday ."
"Despite an agreement made earlier this month by OPEC Plus , a coalition of oil - producing countries , to cut production by nearly 10 million barrels per day , prices have continued to free fall amid a lack of demand due to the pandemic .","Despite an agreement made earlier this month by OPEC Plus , a coalition of oil - producing countries , to cut production by nearly 10 million barrels per day , prices have continued to free fall amid a lack of demand due to the pandemic ."
"A negative price means that some traders and even producers may pay people to take oil off their hands , but as of Wednesday , prices have rebounded .","A negative price means that some traders and even producers may pay people to take oil off some traders and even producers hands , but as of Wednesday , prices have rebounded ."
"Of course , people took to Twitter to share memes and comments on the price drop , with many expressing fake sympathy for the industry or talking about becoming an oil baron at a cheap price .","Of course , people took to Twitter to share memes and comments on the price drop , with many expressing fake sympathy for the industry or talking about becoming an oil baron at a cheap price ."
"Oil itself has become a broad cultural signifier for the United States ' interventionist policies and has already shown up in meme culture , frequently used to comment on US foreign policy , as Mashable reported in March 2018.—Sunrise Movement 🌅 ( @sunrisemvmt ) April 13 , 2020","Oil itself  Oil itself has become a broad cultural signifier for the United States interventionist policies and has already shown up in meme culture , frequently used to comment on US foreign policy , as Mashable reported in March 2018.—Sunrise Movement 🌅 ( @sunrisemvmt ) April 13 , 2020"
"Now , people are memeing the low oil prices .","Now , people are memeing the plummeting prices ."
"Some expressed a lack of sympathy for the plummeting prices , making fun of oil companies or making remarks alluding to the industry 's ties to lawmakers.—John Layfield ( @JCLayfield ) April 20 , 2020 —","Some expressed a lack of sympathy for the plummeting prices , making fun of oil companies or making remarks alluding to the industry ties to lawmakers.—John Layfield ( @JCLayfield ) April 20 , 2020 —"
"Crows Crows Crows ( @crowsx3 ) April 21 , 2020","Crows Crows Crows ( @crowsx3 ) April 21 , 2020"
