raw,replaced
'The Big Short again': A hedge fund boss and Warren Buffett disciple posted a 40% gain during the market meltdown | Markets Insider .,'The Big Short again': A hedge fund boss and Warren Buffett disciple  Buffett  Warren Buffett disciple posted a 40% gain during the market meltdown | Markets Insider .
2020-04-03 16:49:27 +00:00 .,2020-04-03 16:49:27 +00:00 .
Paramount Pictures A hedge fund chief and Warren Buffett acolyte posted a 40 % gain during the brutal coronavirus sell - off after betting against the stock market for more than two years .,A hedge fund boss and Warren Buffett disciple  Buffett  Warren Buffett disciple posted a 40 % gain during the brutal coronavirus sell - off after betting against the stock market for more than two years .
"Kevin Smith , head of Crescat Capital , revealed two key funds made gains of 40.5 % and 34.5 % between February 20 and March 20 .","Smith  Crescat , revealed two key funds made gains of 40.5 % and 34.5 % between February 20 and March 20 ."
""" This is just ' The Big Short ' again , "" Tavi Costa , Smith 's co - portfolio manager , said in an Ozy interview .",""" This is just ' The Big Short ' again , "" Tavi Costa , Smith co - portfolio manager , said in an Ozy interview ."
"Smith grew up reading Buffett 's annual shareholder letters , and told Ozy that Crescat is based in Denver for the same reason that Buffett is based in Omaha . Visit Business Insider 's homepage for more stories .","Smith grew up reading Buffett annual shareholder letters , and told Ozy that Crescat is based in Denver for the same reason that Buffett is based in Omaha . Visit Business Insider homepage for more stories ."
A hedge fund boss and Warren Buffett disciple made a 40 % gain during the brutal coronavirus sell - off after more than two years of betting against the stock market .,A hedge fund boss and Warren Buffett disciple  Buffett  Warren Buffett disciple made a 40 % gain during the brutal coronavirus sell - off after more than two years of betting against the stock market .
"Kevin Smith , the founder and investment chief of Crescat Capital , revealed in an investor letter that the group 's macro fund posted a 40.5 % gain between February 20 and March 20 .","Smith  Crescat , revealed in an investor letter that Crescat  the fund 's posted a 40.5 % gain between February 20 and March 20 ."
"Another key Crescat fund delivered a 34.3 % gain over the same period , while the SP 500 plunged by almost a third .","Another key Crescat fund delivered a 34.3 % gain over the same period , while the SP 500 plunged by almost a third ."
"Smith has been bearish on equities for years , noting that "" US large - cap stocks are the most overvalued in history "" in a letter to investors in November 2017 .","Smith has been bearish on equities for years , noting that "" US large - cap stocks are the most overvalued in history "" in a letter to investors in November 2017 ."
"He kept 50 % of the fund 's assets in cash and parked money in gold and silver as stocks continued their record bull run , according to Ozy , a multimedia outlet .","Smith kept 50 % of the fund 's assets in cash and parked money in gold and silver as stocks continued stocks record bull run , according to Ozy ."
""" This is just ' The Big Short ' again , "" Tavi Costa , Smith 's co - portfolio manager , told Ozy .",""" This is just ' The Big Short ' again , "" Crescat  Smith co - portfolio manager , told Ozy ."
""" It 's very difficult , and emotionally , it 's just brutal . """,""" This 's very difficult , and emotionally , This 's just brutal . """
Crescat did n't respond to a request for comment from Business Insider .,Crescat did n't respond to a request for comment from Business Insider .
Read more :,Read more :
"Jefferies says these 15 stocks make the perfect buy for investors seeking quality , defense , and recovery as the coronavirus sends markets spinning Smith 's Buffett - esque patience should n't be a surprise .","Jefferies says these 15 stocks make the perfect buy for investors seeking quality , defense , and recovery as This sends markets spinning Smith Buffett - esque patience should n't be a surprise ."
"His father introduced him to investing by handing him a bunch of the billionaire investor 's annual shareholder letters , he told Ozy .","Smith father introduced Smith to investing by handing Smith a bunch of Smith annual shareholder letters , Smith told Ozy ."
"Crescat is also based in Denver for a reason , he said .","Crescat is also based in Denver for a reason , Smith said ."
""" Buffett built his empire in Omaha , "" Smith told Ozy . """,""" Buffett built Buffett empire in Omaha , "" Smith told Ozy . """
"Not having that groupthink you might find in New York City is important . ""","Not having that groupthink you might find in New York City is important . """
Embracing Buffett 's long - term perspective and shunning herd mentality likely helped Smith to hold tight until stocks tumbled .,Embracing Buffett long - term perspective and shunning herd mentality likely helped Smith to hold tight until stocks tumbled .
Read more : RBC polled 185 investors during the worst first quarter in stock - market history .,Read more : RBC polled 185 investors during the worst first quarter in stock - market history .
They revealed what they 're buying and selling as the coronavirus crisis persists .,185 investors revealed what 185 investors 're buying and selling as the coronavirus crisis persists .
""" The crash was coming with or without the coronavirus pandemic , "" he told investors last week .",""" The crash was coming with or without the coronavirus pandemic , "" Smith told investors last week ."
""" It started from record highs , historic leverage , and the most fundamentally overvalued composite of multiples ever , higher than 1929 and 2000 . """,""" The crash started from record highs , historic leverage , and the most fundamentally overvalued composite of multiples ever , higher than 1929 and 2000 . """
"Smith remains net short on stocks as he expects "" much more downside "" for equities and corporate credit markets , he told investors last week .","Smith remains net short on stocks as Smith expects "" much more downside "" for equities and corporate credit markets , Smith told investors last week ."
The key reasons for his bearish stance — an overvalued yuan and banking and real estate bubbles in China — remain intact .,The key reasons for Smith bearish stance — an overvalued yuan and banking and real estate bubbles in China — remain intact .
"However , Smith is ready to switch tacks once Crescat 's macro model indicates that markets and the economy have bottomed .","However , Smith is ready to switch tacks once Crescat macro model indicates that markets and the economy have bottomed ."
""" We fully plan to become raging bulls , "" he said in the letter .",""" Crescat fully plan to become raging bulls , "" Smith said in a letter to investors in November 2017 ."
"Read more : Stocks are technically back in a bull market , but Wall Street experts do n't trust it .","Read more : Stocks are technically back in a bull market , but Wall Street experts do n't trust it ."
6 of them explain why we 're doomed to fall further — and share what traders should do as turmoil continues .,6 of Wall Street experts explain why we 're doomed to fall further — and share what traders should do as turmoil continues .
