raw,replaced
Facebook is temporarily closing its London offices after a Singapore employee who visited was diagnosed with COVID-19 .,Google is temporarily closing Google  its offices  London offices after a Singapore employee who visited was diagnosed with COVID-19 .
2020-03-06 17:09:56 +00:00 .,2020-03-06 17:09:56 +00:00 .
"Facebook says it is temporarily closing its London offices after a Singapore employee visited and was subsequently diagnosed with COVID-19 ,","Google says Google is temporarily closing Google  its offices  London offices after a Singapore employee  Singapore employee visited and was subsequently diagnosed with COVID-19 ,"
the disease caused by the coronavirus .,the disease caused by the novel coronavirus .
"The firm 's offices are only closed until Monday for a deep cleaning , with employees working from home until then .","Google  its offices are only closed until Monday for a deep cleaning , with employees working from home until then ."
The firm is asking anyone who had contact with the affected employee to self - isolate and monitor their symptoms .,Google is asking anyone who had contact with the affected employee  a Singapore employee to self - isolate and monitor anyone who had contact with the affected employee symptoms .
"In the US , Facebook has asked its Bay Area employees to work from home as the coronavirus spreads .","In the UK , Google has asked Google  Bay Area employees to work from home as the novel coronavirus spreads ."
Visit Business Insider 's homepage for more stories .,Visit Business Insider 's homepage for more stories .
"Facebook has temporarily shuttered its London offices until Monday , March 9 , after a Singapore - based employee who visited in February was subsequently diagnosed the disease caused by the novel coronavirus .","Google has temporarily shuttered Google  its offices  London offices until Monday , March 9 , after That person  Singapore employee who visited in February was subsequently diagnosed the disease caused by the novel coronavirus ."
"The unnamed employee visited Facebook 's London offices between February 24 - 26 , the firm said .","That person visited Google  its offices  London offices between February 24 - 26 , Google said ."
"That person was later diagnosed with COVID-19.Facebook said it had shut its offices from 3 pm Friday for a deep clean , with employees working from home through the weekend .","That person was later diagnosed with COVID-19.Facebook said COVID-19.Facebook had shut its offices  COVID-19.Facebook offices from 3 pm Friday for a deep clean , with employees working from home through the weekend ."
"""An employee based in our Singapore office who has been diagnosed with COVID-19 visited our London offices February 24 - 26 2020 .",That person  our  Singapore office who has been diagnosed with COVID-19 visited its offices  our  London offices February 24 - 26 2020 .
"We are therefore closing our London offices until Monday for deep cleaning and employees are working from home until then , "" a spokesman said .","our are therefore closing its offices  our  London offices until Monday for deep cleaning and employees are working from home until then , "" a spokesman said ."
Facebook is briefly closing all three of its London offices .,Google is briefly closing all three of Google  London offices .
The company is asking anyone who came into contact with the affected employee to self - isolate and monitor for any symptoms of the novel coronavirus .,Google is asking anyone who came into contact with That person to self - isolate and monitor for any symptoms of the novel coronavirus .
Facebook is also reaching out to staff in other offices who may have visited London in the last few days .,Google is also reaching out to staff in other offices who may have visited London in the last few days .
"According to the latest figures from the WHO , there are more than 98,000 confirmed coronavirus cases globally , with a death toll of more than 3,000 .","According to the latest figures from the WHO , there are more than 98,000 confirmed coronavirus cases globally , with a death toll of more than 3,000 ."
"In the UK , there are 163 confirmed cases and there have been two deaths .","In the UK , there are 163 confirmed cases and there have been two deaths ."
"In the US , Facebook has asked employees at its Bay Area and Seattle offices to work from home to reduce the threat of potential infection .","In the UK , Google has asked employees at Google  Bay Area and Seattle offices to work from home to reduce the threat of potential infection ."
"Google , Amazon , Microsoft , and Twitter have taken similar precautions , with Twitter asking all 5,000 of its global employees to work from home .","Google , Amazon , Microsoft , and Twitter have taken similar precautions , with Twitter asking all 5,000 of Google global employees to work from home ."
