raw,replaced
NYC's paramedics are stretched so thin by the coronavirus that they are told to leave heart attack sufferers at home if they can't get a pulse at the scene .,NYC's paramedics are stretched so thin by the coronavirus that NYC's paramedics are told to leave heart attack sufferers at home if NYC's paramedics can't get a pulse at the scene .
2020-04-02 09:56:39 +00:00 .,2020-04-02 09:56:39 +00:00 .
"The New York Post obtained a memo sent out to New York City ambulance workers , advising them not bring cardiac arrest patients to the hospital if they ca n't get a pulse at the scene .","Reuters obtained The Tuesday memo  New York City ambulance workers  New York ambulance workers , advising New York City ambulance workers not bring cardiac arrest patients to the hospital if New York City ambulance workers ca n't get a pulse at the scene ."
"Such patients were previously brought to the hospital , where doctors would try to revive them , but these cases are being deprioritized during the coronavirus outbreak .","Such patients were previously brought to the hospital , where doctors would try to revive Such patients , but these cases are being deprioritized during The coronavirus outbreak ."
The city 's ambulance service has been overwhelmed by the pandemic .,New York  The city 's ambulance service has been overwhelmed by the virus .
"Last week , Reuters reported that about 20 % of the city 's EMTs were n't working because they were either sick with coronavirus or had been exposed .","Last week , Reuters reported that about 20 % of the city 's EMTs  New York EMTs were n't working because about 20 % of the city 's EMTs were either sick with coronavirus or had been exposed ."
Visit Business Insider 's homepage for more stories .,Visit Business Insider 's homepage for more stories .
"The coronavirus outbreak has left New York City 's ambulance services overwhelmed , causing a new directive not to transport some heart attack sufferers to the hospital .","The coronavirus outbreak has left New York ambulance services overwhelmed , causing The directive  the hospital ."
"The New York Post obtained a memo that was sent out to the city 's Emergency Medical Technicians ( EMTs ) on Tuesday , saying that if they ca n't get a pulse from a cardiac arrest patient at the scene , then they should n't transport them to the hospital as is normally advised .","Reuters obtained The Tuesday memo  New York  the city 's Emergency Medical Technicians ( EMTs ) on Tuesday , saying that if the city 's Emergency Medical Technicians ( EMTs ) ca n't get a pulse from a cardiac arrest patient at the scene , then the city 's Emergency Medical Technicians ( EMTs ) should n't transport the city 's Emergency Medical Technicians ( EMTs ) to the hospital as is normally advised ."
"The directive was sent out by the Regional Emergency Medical Services Council of New York , which oversees the city 's ambulance service .",The directive was sent out by The organization  New York  The city 's ambulance service .
The organization did not immediately respond to Business Insider 's request for comment .,The organization did not immediately respond to Business Insider 's request for comment .
"Ambulances clog the street outside Elmhurst Hospital 's trauma unit in Queens , New York on March 30 , as the city deals with a tidal wave of coronavirus cases Andrew Lichtenstein / Corbis via Getty Images The Tuesday memo told paramedics to still try and resuscitate cardiac arrest patients as usual , but changed its guidance on what to do if they ca n't restart the heart at the scene .","Ambulances clog the street outside The city trauma unit in Queens , New York on March 30 , as The city deals with a tidal wave of coronavirus cases Andrew Lichtenstein / Corbis via The Tuesday memo  Getty Images  The Tuesday memo  Tuesday memo told paramedics to still try and resuscitate cardiac arrest patients as usual , but changed paramedics guidance on what to do if cardiac arrest patients ca n't restart the heart at the scene ."
"If paramedics fail to get a pulse , they should turn the body over to the New York Police Department or its body removal team , the new directive said .","If paramedics fail to get a pulse , paramedics should turn the body over to the New York Police Department or the New York Police Department body removal team , The directive said ."
""" They 're trying to do what they can with the people who have the most likely chance of being saved , "" one anonymous EMT worker told the Post .",""" paramedics 're trying to do what paramedics can with the people who have the most likely chance of being saved , "" one anonymous EMT worker told Reuters ."
"The US has now become the epicenter of the coronavirus outbreak , with New York City its hardest - hit city .","The US has now become the epicenter of The coronavirus outbreak , with New York  The US hardest - hit city ."
"As of Wednesday , there were more than 45,700 cases in the city and more than 9,700 hospitalized with COVID-19 .","As of Wednesday , there were more than 45,700 cases in The city and more than 9,700 hospitalized with COVID-19 ."
"The city has recorded 1,374 deaths due to the virus .","The city has recorded 1,374 deaths due to the virus ."
New York 's Empire State Building flashed red on Wednesday to honor the city 's first responders .,New York Empire State Building flashed red on Wednesday to honor The city first responders .
Tayfun Coskun / Anadolu Agency via Getty Images ',Tayfun Coskun / Anadolu Agency via Getty Images  Getty Images '
We do n't even have time to go to the bathroom'Hospitals as well as ambulance services have been overwhelmed .,We do n't even have time to go to the bathroom'Hospitals as well as ambulance services have been overwhelmed .
"Lewis Marshall , the board chairman of the Regional Emergency Medical Services Council , told Reuters last week that 20 % of its 4,500 ambulance workers were unable to work — either because they themselves were sick with COVID-19 , or had been exposed to it .","Lewis Marshall , the board chairman of The organization , told Reuters  Last week that That number  The organization 4,500 ambulance workers were unable to work — either because That number  That number were sick with COVID-19 , or had been exposed to it ."
That number may rise to 30 % soon .,That number may rise to 30 % soon .
"The EMTs that are able to work , meanwhile , are being made to do 16- to 17 - hour days , two anonymous workers told Reuters .","The EMTs that are able to work , meanwhile , are being made to do 16- to 17 - hour days , two anonymous workers told Reuters ."
""" We do n't even have time to go to the bathroom , "" one EMT in Harlem said .",""" The organization do n't even have time to go to the bathroom , "" one EMT in Harlem said ."
"However , the fire department , of which the ambulance service is a part , denied that workers were being forced to do double shifts .","However , the fire department , of which the ambulance service is a part ,  The city 's ambulance service is a part , denied that workers were being forced to do double shifts ."
"EMS lieutenant Vincent Variale , who heads a supervisors ' union , said that "" if this continues , we fully expect to have bodies on the street .","""Variale , said that "" if this continues , the fire department , of which the ambulance service is a part , fully expect to have bodies on the street ."
"""Variale said on March 26 they received more than 6,000 calls in one day .","""Variale said on March 26 they received more than 6,000 calls in one day ."
"About 400 calls that were deemed less serious were left on hold , he said .","About 400 calls that were deemed less serious were left on hold , ""Variale said ."
