raw,replaced
"US billionaires have increased their net worth by $485 billion during the last 10 weeks of the pandemic, report says .","their have increased their net worth by $485 billion during the last 10 weeks of the pandemic, report says ."
2020-05-29 15:20:18 +00:00 .,2020-05-29 15:20:18 +00:00 .
"US billionaires added almost half a trillion dollars to their collective wealth during the past 10 weeks , a report by the Institute for Policy Studies claims .","their added almost half a trillion dollars to their collective wealth during the past 10 weeks , the Billionaire Bonanza report  The Institute for Policy Studies claims ."
"US billionaires were worth a collective $ 3.439 trillion as of May 28 , up $ 485 billion from March 18 .","US billionaires were worth a collective $ 3.439 trillion as of May 28 , up $ 485 billion from March 18 ."
"Jeff Bezos , founder and chief executive of Amazon and Mark Zuckerberg , chief executive of Facebook , were the biggest winners , and have seen their combined wealth increase over $ 63 billion since March 18 , the report said .","Jeff Bezos , founder and chief executive of Amazon and Mark Zuckerberg , chief executive of Facebook ,  Amazon and Mark Zuckerberg , chief executive of Facebook  Forbes , were the biggest winners , and have seen Jeff Bezos , founder and chief executive of Amazon and Mark Zuckerberg , chief executive of Facebook , combined wealth increase over $ 63 billion since March 18 , the Billionaire Bonanza report said ."
"The US also added 16 more billionaires between March 18 and May 28 , the think - tank said .","The US also added 16 more billionaires between March 18 and May 28 , The Institute for Policy Studies said ."
"US stocks have surged in recent weeks , boosting the wealth of those with large stakes in major companies .","US stocks have surged in recent weeks , boosting the wealth of those with large stakes in major companies ."
"More than 40 million people have filed for unemployment benefits over 10 weeks in the week ending May 23 , according to the Bureau of Labour statistics .","More than 40 million people have filed for unemployment benefits over 10 weeks in the week ending March 18 , according to the Bureau of Labour statistics ."
Visit Business Insider 's homepage for more stories .,Visit Business Insider 's homepage for more stories .
"US billionaires are almost half a trillion dollars richer than they were before the coronavirus pandemic hit the country , new research released by the Institute for Policy Studies claims .","they are almost half a trillion dollars richer than they were before the coronavirus pandemic hit The US , new research released by The Institute for Policy Studies claims ."
The Institute for Policy Studies this week updated its 2020 Billionaires Bonanza Report — which it first published last month — with the new research showing that US billionaires added $ 485 billion to their collective fortunes between March 18 and May 28 .,The Institute for Policy Studies this week updated The Institute for Policy Studies 2020 Billionaires Bonanza Report — which The Institute for Policy Studies first published last month — with The updated research  their added $ 485 billion to their collective fortunes between March 18 and May 28 .
The updated research also shows the US gained 16 more billionaires in those 10 weeks .,The updated research also shows The US gained 16 more billionaires in the past 10 weeks .
Read more :,Read more :
A part - time real - estate investor quit his traditional job 5 years after snagging his first deal .,A part - time real - estate investor quit A part - time real - estate investor traditional job 5 years after snagging A part - time real - estate investor first deal .
He shares his no - hassle strategy that 's allowed him to travel the world with his 6 kids .,A part - time real - estate investor shares A part - time real - estate investor no - hassle strategy that 's allowed A part - time real - estate investor to travel the world with A part - time real - estate investor 6 kids .
"Jeff Bezos , founder and chief executive of Amazon and Mark Zuckerberg , chief executive of Facebook , were the biggest winners , and have seen their combined wealth increase over $ 63 billion since March 18 , the report said .","Bezos '  Amazon and Mark Zuckerberg , chief executive of Facebook  Forbes , were the biggest winners , and have seen Bezos ' combined wealth increase over $ 63 billion since March 18 , the Billionaire Bonanza report said ."
"Most billionaires ' increases in wealth in the past few weeks have large been linked to substantial gains in their companies ' stock prices as the markets rally Bezos ' Amazon , for example , has seen shares rise by 42 % since hitting recent lows in mid - March , while Facebook 's stock price is up 53 % in the same period .","Most billionaires ' increases in wealth in the past few weeks have large been linked to substantial gains in Most billionaires ' companies ' stock prices as the markets rally Amazon  Bezos ' Amazon , for example , has seen shares rise by 42 % since hitting recent lows in mid - March , while Forbes stock price is up 53 % in the same period ."
"On April 7 , Forbes reported in its annual billionaires survey that US billionaire wealth fell from $ 3.111 trillion in 2019 to $ 2.947 trillion this year , a loss of $ 164 billion .","On April 7 , Forbes reported in Forbes annual billionaires survey that US billionaire wealth these losses from $ 3.111 trillion in 2019 to $ 2.947 trillion this year , these losses ."
"But the Billionaire Bonanza report says these losses have been erased and total US billionaire wealth is now — as of May 28 — $ 3.439 trillion , a $ 485 billion increase since March 18 and a $ 328 billion increase from Forbes ' 2019 global billionaire survey .","But the Billionaire Bonanza report says these losses have been erased and total US billionaire wealth is now — as of May 28 — $ 3.439 trillion , a $ 485 billion increase since March 18 and a $ 328 billion increase from Forbes  2019 global billionaire survey ."
Read more : David Herro was the world 's best international stock picker for a decade straight .,Read more : David Herro was the world 's best international stock picker for a decade straight .
He breaks down 8 stocks he bet on after the coronavirus decimated markets — and 3 he sold .,David Herro breaks down 8 stocks David Herro bet on after the coronavirus decimated markets — and 3 David Herro sold .
""" The surge in billionaire wealth during a global pandemic underscores the grotesque nature of unequal sacrifice .",""" The surge in billionaire wealth during the pandemic underscores the grotesque nature of unequal sacrifice ."
"While millions risk their lives and livelihoods as first responders and front line workers , these billionaires benefit from an economy and tax system that is wired to funnel wealth to the top , "" the report said .","While millions risk millions lives and livelihoods as first responders and front line workers , millions benefit from an economy and tax system that is wired to funnel wealth to the top , "" the Billionaire Bonanza report said ."
"As billionaires have improved their net worths , millions of Americans are struggling to make ends meet amid the pandemic .","As millions of Americans have improved millions of Americans net worths , millions of Americans are struggling to make ends meet amid the pandemic ."
Some 40.7 million citizens have filed for unemployment in the past 10 weeks .,Some 40.7 million citizens have filed for unemployment in the past 10 weeks .
Loading Something is loading .,Loading Something is loading .
