raw,replaced
Exxon Posts Historic Loss on Rout With Chevron in Retreat .,Exxon Posts Historic Loss on Rout With Chevron in Retreat .
2020-05-01 14:15:24 +00:00 .,2020-05-01 14:15:24 +00:00 .
( Bloomberg ) --,( Bloomberg ) --
Exxon Mobil Corp. posted its first loss in at least 32 years while Chevron Corp. deepened spending cuts amid the economic and industrial devastation wrought by the Covid-19 contagion .,Exxon posted Exxon first loss in at least 32 years while Chevron deepened spending cuts amid the economic and industrial devastation wrought by the Covid-19 contagion .
The worst may be yet to come .,The worst may be yet to come .
"Exxon reported a $ 610 million loss on Friday , the oil giant ’s first since at least 1988 , and said it ’s shutting hundreds of thousands of barrels of daily output .","Exxon reported a $ 610 million loss on Friday , the oil giant ’s first since at least 1988 , and said Exxon ’s shutting hundreds of thousands of barrels of daily output ."
"Meanwhile , Chevron slashed capital spending for the second time in five weeks and accelerated supply curbs .","Meanwhile , Chevron slashed capital spending for the second time in five weeks and accelerated supply curbs ."
The results are precursors of even starker figures to come because the earnings period ended on March 31 -- three weeks before crude prices tumbled into negative territory for the first time in history .,The results are precursors of even starker figures to come because the period ended on March 31 -- three weeks before crude prices tumbled into negative territory for the first time in history .
Exxon fell 1.8 % to $ 45.63 at 9:45 a.m. in New York trading .,Exxon fell 1.8 % to $ 45.63 at 9:45 a.m. in New York trading .
Chevron dropped 2.3 % .,Chevron dropped 2.3 % .
Oil producers are slashing spending and production to cope with the collapse in energy demand that ’s accompanied coronavirus lockdowns around the world .,Oil producers are slashing spending and production to cope with The downturn .
"The downturn has destroyed billions of dollars in value , sidelined entire drilling programs , erased thousands of jobs and sent some drillers into bankruptcy .","The downturn has destroyed billions of dollars in value , sidelined entire drilling programs , erased thousands of jobs and sent some drillers into bankruptcy ."
"Almost $ 3 billion in writedowns bit into Exxon ’s first - quarter results , driving a per - share loss of 14 cents that was far worse than analysts anticipated .","Almost $ 3 billion in writedowns bit into Exxon ’s first - quarter results , driving a per - share loss of 14 cents that was far worse than analysts anticipated ."
Oil and natural gas output rose 2 % during the period .,Oil and natural gas output rose 2 % during the period .
"Despite the current downturn , Exxon maintained its long - standing optimism about future demand growth .","Despite The downturn , Exxon maintained Exxon long - standing optimism about future demand growth ."
"“ Economic activity will return , and populations and standards of living will increase , which will in turn drive demand for our products and a recovery of the industry , ” Chief Executive Officer Darren Woods said in the statement .","“ Economic activity will return , and populations and standards of living will increase , which will in turn drive demand for Exxon products and a recovery of the industry , ” Woods said in the statement ."
Woods stuck to the $ 10 billion in spending cuts announced on April 7 .,Woods stuck to the $ 10 billion in spending cuts announced on April 7 .
"As for Chevron , full - year spending was cut as much as 13 % from the previous plan , the world ’s No . 3 oil explorer by market value said in a statement .","As for Chevron , full - year spending was cut as much as 13 % from the previous plan , the world ’s No . 3 oil explorer by market value said in a statement ."
"Chevron also will shut down as much as 400,000 barrels of daily output and retire 60 % of the drilling rigs it has under lease .","Chevron also will shut down as much as 400,000 barrels of daily output and retire 60 % of the drilling rigs Chevron has under lease ."
The measures come just weeks after Chief Executive Officer Mike Wirth first took drastic steps to conserve cash and slow output .,The measures come just weeks after Chief Executive Officer Mike Wirth first took drastic steps to conserve cash and slow output .
"Chevron ’s first - quarter net income rose to $ 1.93 a share , adjusted for one - time gains and losses , from $ 1.39 a year earlier .","Chevron  Chevron ’s first - quarter net income rose to $ 1.93 a share , adjusted for one - time gains and losses , from $ 1.39 a year earlier ."
Oil CEOs are facing choices they ’ve never confronted before because worldwide oil demand is forecast to slump by more than twice the annual declines seen during the worst days of the 1980s recession .,Oil CEOs are facing choices Oil CEOs  Chevron ’s never confronted before because worldwide oil demand is forecast to slump by more than twice the annual declines seen during the worst days of the 1980s recession .
"Chevron ’s worldwide production rose 6 % compared with a year earlier to the equivalent of 3.24 million barrels a day , a record for any quarter .","Chevron  Chevron ’s worldwide production rose 6 % compared with a year earlier to the equivalent of 3.24 million barrels a day , a record for any quarter ."
What BloombergNEF Says,What BloombergNEF Says
Production shut - ins alone will not balance the oil market .,Production shut - ins alone will not balance the market .
"While shut - ins would remove some barrels from the market , the market will remain extremely over - supplied as travel bans eat into demand .","While shut - ins would remove some barrels from the market , the market will remain extremely over - supplied as travel bans eat into demand ."
"-- Tai Liu , analyst","-- Tai Liu , analyst"
Read the full report here .,Read the full report here .
"Earlier this week , Exxon took the extraordinary step of freezing its dividend for the first time in 13 years .","Earlier this week , Exxon took the extraordinary step of freezing Exxon dividend for the first time in 13 years ."
"A day later , Royal Dutch Shell Plc went a step farther and shrank payouts for the first time since World War II .","A day later , Royal Dutch Shell Plc went a step farther and shrank payouts for the first time since World War II ."
"Exxon was particularly vulnerable to the pandemic ’s fallout because Woods had just embarked on an ambitious , $ 33 billion plan to reinvigorate the company ’s aging portfolio .","Exxon was particularly vulnerable to the pandemic ’s fallout because Woods had just embarked on an ambitious , $ 33 billion plan to reinvigorate Exxon ’s aging portfolio ."
"As oil prices plunged last month , Woods cut spending by almost one - third , mostly by suspending a major portion of the company ’s Permian Basin shale endeavors .","As oil prices plunged last month , Woods cut spending by almost one - third , mostly by suspending a major portion of Exxon ’s Permian Basin shale endeavors ."
( Updates with share - price movements in third paragraph . ),( Updates with share - price movements in third paragraph . )
"For more articles like this , please visit us at bloomberg.com Subscribe now to stay ahead with the most trusted business news source .","For more articles like this , please visit us at bloomberg.com Subscribe now to stay ahead with the most trusted business news source ."
© 2020 Bloomberg L.P.,© 2020 Bloomberg L.P.
