raw,replaced
Maryland’s longest serving female prisoner had covid-19. Lawmakers push for her release. .,Maryland’s longest serving female prisoner had covid-19. Lawmakers push for Maryland’s longest serving female prisoner release. .
2020-05-20 20:59:31 +00:00 .,2020-05-20 20:59:31 +00:00 .
Advocates and others are urging Gov. Larry Hogan ( R ) to commute the sentence of the state ’s longest - serving female prisoner .,Advocates and others are urging Hogan to commute the sentence of the state ’s longest - serving female prisoner .
House Speaker Adrienne A. Jones ( D - Baltimore County ) joined a legislative effort led by Del. Charlotte Crutchfield ( D - Montgomery ) asking the governor to use his clemency power to release Pretty .,House Speaker Adrienne A. Jones ( D - Baltimore County ) joined a legislative effort led by Crutchfield asking Hogan to use Hogan clemency power to release  Pretty .
About 50 lawmakers signed a letter sent to Hogan with the request Wednesday .,About 50 lawmakers signed a letter sent to Hogan with the request  Hogan with the request Wednesday .
"“ Even if Ms. Pretty fully recovers from covid-19 , she will continue to be at risk in the correctional environment given her age and preexisting conditions , ” the letter reads .","“ Even if Pretty fully recovers from covid-19 , Pretty will continue to be at risk in the correctional environment given Pretty age and those conditions , ” a letter sent to Hogan with the request reads ."
It was not immediately clear what were those conditions .,It was not immediately clear what were those conditions .
A spokesman for the governor did not immediately respond to a request for comment .,A spokesman for Hogan did not immediately respond to a request for comment .
"Crutchfield wrote that “ there was no reason to believe ” that Pretty would not eventually be released , if she met the criteria established for parole when she was sentenced in 1978 .","Crutchfield wrote that “ there was no reason to believe ” that Pretty would not eventually be released , if Pretty met the criteria established for parole when Pretty was sentenced in 1978 ."
"She said Pretty has obtained a degree in sociology from Morgan State University , counsels young women and has not had an infraction in more than two decades .","Crutchfield said Pretty has obtained a degree in sociology from Morgan State University , counsels young women and has not had an infraction in more than two decades ."
"“ Though she was convicted of a violent crime , she is not a violent person , ” the letter reads .","“ Though Pretty was convicted of a violent crime , Pretty is not a violent person , ” a letter sent to Hogan with the request reads ."
"Pretty , who was interviewed by Diane Sawyer for a special on women behind bars in 2015 , was charged for her involvement in the murder of a Northwest Baltimore grocer in 1978 .","Pretty  Sawyer for a special on women behind bars in 2015 , was charged for Pretty involvement in the crime that I had committed  a Northwest Baltimore grocer in 1978 ."
She worked at the store at the time and helped her boyfriend tie up the owner during a robbery .,Pretty worked at the store at the time and helped Pretty  She tie up a Northwest Baltimore grocer during a robbery .
"She told Sawyer she is haunted by Louis Thomas ’s pleas , begging not to die .","Pretty told Sawyer  Pretty is haunted by Thomas ’s pleas , begging not to die ."
She recalled telling the grocer to “ just listen to what he tells him to do and nobody was going to die . ”,Pretty recalled telling a Northwest Baltimore grocer to “ just listen to what a Northwest Baltimore grocer tells a Northwest Baltimore grocer to do and nobody was going to die . ”
She fled the store and later heard gunshots .,Pretty fled the store and later heard gunshots .
"Her boyfriend , who she said used to abuse her , had shot and killed Thomas .","Pretty  She  Pretty said used to abuse She , had shot and killed Thomas ."
