raw,replaced
Analysis | Virus Crisis Makes Big Deal of M&A Small Print .,Analysis | Virus Crisis Makes Big Deal of AMS .
2020-03-18 12:57:38 +00:00 .,2020-03-18 12:57:38 +00:00 .
"AMS , which makes laser components for the iPhone ’s facial recognition system , is midway through an effort to sell 1.7 billion euros of new shares in a rights offer to pay for Osram .",AMS is midway through an effort to sell 1.7 billion euros of new shares in a rights offer to pay for Osram .
It will be tough to fund the whole deal ultimately with debt .,It will be tough to fund the whole deal ultimately with debt .
"When the terms of the share sale were announced a week ago , the price of the new stock was set at 9.20 Swiss francs .","When these wide terms  the transaction were announced a week ago , the price of the new stock was set at 9.20 Swiss francs ."
"That was a 64 % discount to the then share price , which had long been anticipating the fundraising .","That was a 64 % discount to the then share price , which had long been anticipating the fundraising ."
"Coronavirus was no secret at the time and markets were already falling , and these wide terms seemed to acknowledge as much .","Coronavirus was no secret at the time and markets were already falling , and these wide terms seemed to acknowledge as much ."
"Since then , however , AMS shares have continued their downward trajectory , and were trading below 9 francs on Wednesday .","Since then , however , AMS  AMS shares have continued AMS shares downward trajectory , and were trading below 9 francs on Wednesday ."
Investors are now being asked to buy AMS shares above the market price to clinch a risky takeover in challenging times .,Investors are now being asked to buy AMS shares above the market price to clinch a risky takeover in challenging times .
It ’s hard to see them being keen .,It ’s hard to see Investors being keen .
No wonder Osram shareholders are getting worried AMS will not fulfill its bid – the German firm ’s shares have also fallen sharply .,No wonder Osram shareholders are getting worried AMS will not fulfill AMS bid – the German firm ’s shares have also fallen sharply .
"Normally , AMS would be able to count on the banks underwriting the share offer – HSBC Holdings Plc .","Normally , AMS would be able to count on the banks underwriting the share offer – HSBC Holdings Plc ."
and UBS Group AG – to buy any stock not taken by investors .,and UBS Group AG – to buy any stock not taken by investors .
"The snag is that the underwriting agreement includes a so - called material adverse change clause , which allows the banks to walk away in the case of any “ calamity or crisis or development involving a prospective change in national or international financial , political or economic conditions in any country ” .","The snag is that that includes a so - called material adverse change clause , which allows the banks to walk away in the case of any “ calamity or crisis or development involving a prospective change in national or international financial , political or economic conditions in any country ” ."
The markets see that as a get - out .,The markets see that as a get - out .
"The virus could detrimentally affect demand for the smartphones for which AMS supplies components , and the automotive industry – Munich - based Osram ’s key end market .","The virus could detrimentally affect demand for the smartphones for which AMS supplies components , and the automotive industry – Munich - based Osram ’s key end market ."
It ’s a highly uncertain situation .,It ’s a highly uncertain situation .
"In a worst - case scenario the banks could be left holding roughly 70 % of AMS , although they are likely to have passed on some of their commitment to hedge funds .","In a worst - case scenario the banks could be left holding roughly 70 % of AMS , although the banks are likely to have passed on some of the banks commitment to hedge funds ."
Getting a controlling stake might even necessitate a mandatory takeover bid .,Getting a controlling stake might even necessitate a mandatory takeover bid .
The incentives for the banks to try wriggling off the hook are high .,The incentives for the banks to try wriggling off the hook are high .
AMS can still fund the deal in the short term because it has bridge financing .,AMS can still fund the deal in the short term because AMS has those loans .
But it will have to repay those loans before long .,But AMS will have to repay those loans before long .
It ’s not clear if AMS shareholders would n’t mind letting the deal fall apart .,It ’s not clear if AMS  AMS shareholders would n’t mind letting the deal fall apart .
"What ’s not in doubt is that Osram and its shareholders would be furious if that happened , and would almost certainly chase AMS in the courts – there does n’t seem to be a material adverse change clause in the actual takeover offer .","What ’s not in doubt is that Osram and Osram  AMS shareholders would be furious if that happened , and would almost certainly chase AMS in the courts – there does n’t seem to be a material adverse change clause in the actual takeover offer ."
"Still , the bidder might prefer a legal battle to turning to the debt markets to pay for the transaction at considerably more cost .","Still , the bidder might prefer a legal battle to turning to the debt markets to pay for the transaction at considerably more cost ."
"The takeover battle itself was a drawn - out , messy affair .","The takeover battle itself  The takeover battle itself was a drawn - out , messy affair ."
Its closing risks becoming messier still .,The takeover battle itself closing risks becoming messier still .
This column does not necessarily reflect the opinion of Bloomberg LP and its owners .,This column does not necessarily reflect the opinion of Bloomberg LP and Bloomberg LP owners .
"Alex Webb is a Bloomberg Opinion columnist covering Europe ’s technology , media and communications industries .","Alex Webb is a Bloomberg Opinion columnist covering Europe ’s technology , media and communications industries ."
He previously covered Apple and other technology companies for Bloomberg News in San Francisco .,Alex Webb previously covered Apple and other technology companies for Bloomberg News in San Francisco .
