raw,replaced
Artists campaign against Bristol Spike Island eviction of Howard Silverman .,Artists campaign against Spike Island eviction of Silverman .
2020-05-01 10:52:34 +00:00 .,2020-05-01 10:52:34 +00:00 .
"A founding father of one of Europe ’s largest artist studio complexes has expressed grief , anger and a sense of betrayal after being told he must leave the community he helped create almost half a century ago .","Silverman  one of Europe ’s largest artist studio complexes has expressed grief , anger and a sense of betrayal after being told Silverman must leave the community  Silverman helped create almost half a century ago ."
"The contemporary artist Howard Silverman , 73 , said his part in the development of Spike Island in Bristol had been his life ’s work , and being given notice to vacate the studio he considered his spiritual home had devastated him .","Silverman  Silverman , said Silverman part in the development of Spike Island  Spike Island in Bristol had been Silverman life ’s work , and being given notice to vacate the studio he considered his spiritual home  Silverman considered Silverman spiritual home had devastated Silverman ."
"Fellow studio holders and artists from around the world are backing Silverman ’s fight to overturn the decision , with some suggesting the organisation is intent on squeezing out older , established tenants in favour of younger ones .","Fellow studio holders and artists from around the world are backing Silverman ’s fight to overturn the decision to evict Silverman , with some suggesting one of Europe ’s largest artist studio complexes is intent on squeezing out older , established tenants in favour of younger ones ."
"The New York - born Silverman , regarded as a cornerstone of the Bristol art scene , said : “ I wake up in the morning stressed and depressed .","Silverman  I  Bristol art scene , said : “ I wake up in the morning stressed and depressed ."
"It affects family , friends and colleagues . ”","the decision to evict Silverman affects family , friends and colleagues . ”"
"Silverman , whose award - winning work includes installation , sculpture , painting , printmaking , video and digital imagery , is angry that , after spending 46 years at Spike Island and its predecessor organisation , the panel considering his bid to renew his lease had just 20 minutes to study it before debating and then making its decision .","Silverman is angry that , after spending 46 years at Spike Island and Spike Island predecessor organisation , the panel considering his bid to renew his lease  Silverman bid to renew Silverman  it had just 20 minutes to study it before debating and then making the panel considering his bid to renew his lease decision ."
"He is also distressed that after his appeal was rejected he was served three months ’ notice to vacate during the first days of the Covid-19 lockdown , which would have made packing up and leaving even more difficult .","Silverman is also distressed that after Silverman appeal was rejected Silverman was served the three months ’ notice during the first days of the Covid-19 lockdown , which would have made packing up and leaving even more difficult ."
"“ My studio is my spiritual home , ” he said .","“ Silverman  the studio he considered his spiritual home is Silverman spiritual home , ” Silverman said ."
“ It has always been my laboratory and my launch pad .,“ the studio he considered his spiritual home has always been Silverman laboratory and Silverman launch pad .
I will be lost without it . ”,Silverman will be lost without the studio he considered his spiritual home . ”
"Spike Island is the base for more than 70 artists , dozens of creative businesses and hundreds of fine art students .","Spike Island is the base for more than 70 artists , dozens of creative businesses and hundreds of fine art students ."
"It began in the 1970s as Artspace Bristol , founded by Silverman and a group of other idealistic , radical artists who sought out and administered affordable studio spaces in old industrial buildings .","Spike Island began in the 1970s as Artspace Bristol , founded by Silverman and a group of other idealistic , radical artists who sought out and administered affordable studio spaces in old industrial buildings ."
"In 1992 the organisation moved to its current home , a former tea - packing warehouse and rebranded as Spike Island .","In 1992 one of Europe ’s largest artist studio complexes moved to one of Europe ’s largest artist studio complexes current home , a former tea - packing warehouse and rebranded as Spike Island ."
A trust was set up and last year introduced a system of lease reviews .,A trust was set up and last year introduced a system of lease reviews .
Half of the six artists who have so far reapplied for their leases have been told they must leave .,Half of the six artists who have so far reapplied for their leases  Half of the six artists who have so far reapplied for their leases leases have been told Half of the six artists who have so far reapplied for their leases must leave .
The Spike Island artist Julian Claxton said the decision to evict Silverman was outrageous .,The Spike Island artist Julian Claxton  Spike Island artist Julian Claxton said the decision to evict Silverman  Silverman was outrageous .
He said Silverman remained a “ cutting edge ” artist but always had time to encourage and help others .,The Spike Island artist Julian Claxton said Silverman remained a “ cutting edge ” artist but always had time to encourage and help others .
"Another artist aid he was the life and soul of the community , while a third said it was a “ mystery ” why he was being evicted .","Another artist aid Silverman was the life and soul of the community , while a third said it was a “ mystery ” why Silverman was being evicted ."
"Within 48 hours , more than 500 people including artists from all around the world had signed a petition protesting .","Within 48 hours , more than 500 people including artists from all around the world had signed a petition protesting ."
"A spokesman for Spike Island refused to speak about an individual case , but denied it was favouring younger artists .","The spokesman  Spike Island refused to speak about an individual case , but denied an individual case was favouring younger artists ."
He said : “ The studio review process is a way to ensure that our artists ’ studios are managed fairly .,The spokesman said : “ The studio review process is a way to ensure that Our artists ’ studios are managed fairly .
Our [ studios ] must be inclusive and accessible to all in order to support local artists from different backgrounds and at different career stages . ”,Our [ studios ] must be inclusive and accessible to all in order to support local artists from different backgrounds and at different career stages . ”
The Guardian has seen a letter dated 26 March – after the coronavirus lockdown – from Spike Island giving Silverman three months to leave from that day – which would have involved planning the move during physical distancing .,The Guardian has seen a letter dated 26 March – after the coronavirus lockdown – from Spike Island giving Silverman three months to leave from that day – which would have involved planning the move during physical distancing .
"After he objected , Spike Island said the three months ’ notice would begin after lockdown was lifted .","After The spokesman objected , Spike Island said the three months ’ notice would begin after lockdown was lifted ."
The spokesman said Spike Island was being “ incredibly flexible ” with artists who were being told to leave .,The spokesman said Spike Island was being “ incredibly flexible ” with artists who were being told to leave .
"He confirmed the review panel members were given 20 minutes to read submissions from tenants , adding : “ An extensive period of discussion then follows . ”","The spokesman confirmed the review panel members were given 20 minutes to read submissions from tenants , adding : “ An extensive period of discussion then follows . ”"
