raw,replaced
Author of Guardian article on death tolls asks UK government to stop using it .,Author of Guardian article on death tolls asks Britain to stop using death tolls .
2020-05-06 19:49:17 +00:00 .,2020-05-06 19:49:17 +00:00 .
A statistician has asked the government to stop using an article he wrote for the Guardian as justification for why Britain ’s death toll from coronavirus should not be compared with that of other countries .,A statistician has asked Britain to stop using the article  A statistician wrote for Guardian as justification for why Britain ’s death toll from coronavirus should not be compared with that of other countries .
Prof David Spiegelhalter said in the piece published on 30 April that comparing the number of deaths from Covid-19 between countries was difficult because of the different methodologies used by governments to measure deaths .,I said in the piece published on 30 April that comparing the number of deaths from Covid-19 between countries was difficult because of the different methodologies used by governments to measure deaths .
"His article points out that even though the UK had begun including coronavirus deaths in non - hospital settings , the total toll was still probably too low as it did not include the many deaths of people who had not been tested .","I  the article points out that even though Britain had begun including coronavirus deaths in non - hospital settings , the total toll was still probably too low as the total toll did not include the many deaths of people who had not been tested ."
"Spiegelhalter notes other countries also use different methodologies , such as Spain where deaths in care homes are not included .","I notes other countries also use different methodologies , such as Spain where deaths in care homes are not included ."
"The day the article was published , England ’s chief medical officer , Prof Chris Whitty , praised it during the No 10 daily coronavirus briefing , saying it showed that comparing death rates in different countries was a “ fruitless exercise ” .","The day the article was published , England ’s chief medical officer , Prof Chris Whitty , praised the article during the No 10 daily coronavirus briefing , saying the article showed that comparing death rates in different countries was a “ fruitless exercise ” ."
"Boris Johnson again referred to Spiegelhalter ’s words on Wednesday in a response to the Labour leader , Keir Starmer , during prime minister ’s questions , after Britain ’s death toll became the highest in Europe and second highest globally .","Boris Johnson again referred to I ’s words on Wednesday in a response to PM  Starmer , during prime minister ’s questions , after Britain ’s death toll became the highest in Europe and second highest globally ."
"According to latest official figures , at least 30,150 people have died from the virus in the UK .","According to latest official figures , at least 30,150 people have died from the virus in Britain ."
The prime minister said Starmer “ is right to draw attention to the appalling statistics not just in this country and,PM said Starmer “ is right to draw attention to the appalling statistics not just in Britain and
but of course around the world .,but of course around the world .
"I would echo what we ’ve heard from Prof David Spiegelhalter and others that at this stage , I do n’t think that international comparisons and the data is yet there to draw all the conclusions that we want .","I would echo what England ’s heard from Prof David Spiegelhalter and others that at this stage , I do n’t think that international comparisons and the data is yet there to draw all the conclusions that we want ."
“ There will be a time to look at what decisions we took and whether we could have taken different decisions . ”,“ There will be a time to look at what decisions we took and whether we could have taken different decisions . ”
"However , a few hours later Spiegelhalter , tweeted : “ Polite request to PM and others : please stop using my Guardian article to claim we can not make any international comparisons yet .","However , a few hours later I , tweeted : “ Polite request to PM  PM and others : please stop using I  the article  Guardian article to claim PM and others can not make any international comparisons yet ."
I refer only to detailed league tables - of course we should now use other countries to try and learn why our numbers are high ” .,I refer only to detailed league tables - of course our should now use other countries to try and learn why our numbers are high ” .
"Spiegelhalter , who has previously been invited to participate in a meeting of the government ’s Sage committee , is the Winton professor of public understanding of risk at Cambridge University .",I is the Winton professor of public understanding of risk at Cambridge University .
