raw,replaced
"Lockdown protests may have spread virus widely, cellphone data suggests .","Lockdown protests may have spread virus widely, cellphone data suggests ."
2020-05-18 10:11:46 +00:00 .,2020-05-18 10:11:46 +00:00 .
"Cellphone location data suggests that demonstrators at anti - lockdown protests – some of which have been connected with Covid-19 cases – are often traveling hundreds of miles to events , returning to all parts of their states , and even crossing into neighboring ones .","Cellphone location data suggests that demonstrators at anti - lockdown protests – some of which have been connected with Covid-19 cases – are often traveling hundreds of miles to events , returning to all parts of demonstrators at anti - lockdown protests – some of which have been connected with Covid-19 cases – states , and even crossing into neighboring ones ."
"The data , provided to the Guardian by the progressive campaign group the Committee to Protect Medicare , raises the prospect that the protests will play a role in spreading the coronavirus epidemic to areas which have , so far , experienced relatively few infections .","Cellphone location data  the Committee to Protect Medicare , raises the prospect that Lockdown protests will play a role in spreading the coronavirus epidemic to areas which have , so far , experienced relatively few infections ."
"The anonymized location data was captured from opt - in cellphone apps , and data scientists at the firm VoteMap used it to determine the movements of devices present at protests in late April and early May in five states : Michigan , Wisconsin , Illinois , Colorado and Florida .","The anonymized location data was captured from opt - in cellphone apps , and data scientists at the firm VoteMap  VoteMap used The anonymized location data to determine the movements of devices present at protests in late April and early May in five states : Michigan , Wisconsin , Illinois , Colorado and Florida ."
They then created visualizations that tracked the movements of those devices up to 48 hours after the conclusion of protests .,data scientists at the firm VoteMap then created The visualizations .
"The visualizations only show movements within states , due to the queries analysts made in creating them .","The visualizations only show movements within states , due to the queries analysts made in creating movements within states ."
"But the data scientist Jeremy Fair , executive - vice president of VoteMap , says that many of the devices that are seen to reach state borders are seen to continue across them in the underlying raw data .","But the data scientist Jeremy Fair , executive - vice president of VoteMap , says that many of the devices that are seen to reach state borders are seen to continue across many of the devices that are seen to reach state borders in the underlying raw data ."
"One visualization shows that in Lansing , Michigan , after a 30 April protest in which armed protesters stormed the capitol building and state police were forced to physically block access to Governor Gretchen Whitmer , devices which had been present at the protest site can be seen returning to all parts of the state , from Detroit to remote towns in the state ’s north .","One visualization shows that in Lansing , Michigan  Michigan , after a 30 April protest in which armed protesters stormed the capitol building and state police were forced to physically block access to Governor Gretchen Whitmer , devices which had been present at the protest site can be seen returning to all parts of Michigan , from Denver to remote towns in the state ’s north ."
"One device visible in the data traveled to and from Afton , which is over 180 miles from the capital .","One device visible in The anonymized location data traveled to and from Afton , which is over 180 miles from Lansing , Michigan ."
"Others reached , and some crossed , the Indiana border .","Others reached , and some crossed , the Georgia border ."
"In the 48 hours following a 19 April “ Operation Gridlock ” protest in Denver , devices reached the borders of neighboring states including Wyoming , Nebraska , Oklahoma , New Mexico and Utah .","In the 48 hours following a 19 April “ Operation Gridlock ” protest in Denver , devices reached the borders of neighboring states including Wyoming , Nebraska , Oklahoma , New Mexico and Utah ."
"In Florida on 18 April , devices returned to all parts of the peninsula and up to the Georgia border .","In Florida on April , devices returned to all parts of the peninsula and up to the Georgia border ."
"In Wisconsin on 24 April , devices returned to smaller towns like Green Bay and Wausau , and the borders of Minnesota and Illinois .","In Wisconsin on April , devices returned to smaller towns like Green Bay and Wausau , and the borders of Minnesota and Illinois  Illinois ."
"Following the initial wave of anti - lockdown protests in April , epidemiologists warned that they could lead to a new surge in cases .","Following the initial wave of anti - lockdown protests in April , epidemiologists warned that smaller towns like Green Bay and Wausau , and the borders of Minnesota and Illinois could lead to a new surge in cases ."
"In North Carolina in late April , one of the leaders of the state ’s anti - lockdown protests tested positive for Covid-19 but said she would attend future rallies .","In North Carolina in late April , one of the leaders of the state ’s anti - lockdown protests tested positive for Covid-19 but said one of the leaders of the state ’s anti - lockdown protests would attend future rallies ."
"Dr Rob Davidson , executive director of the Committee to Protect Medicare , said that although “ it ’s hard to draw a straight line between devices , individuals at these protests , and cases ” , the data suggests that the protests may be epidemiologically significant events .","Davidson , who has run for Congress as a Democrat  the Committee to Protect Medicare , said that although “ it ’s hard to draw a straight line between devices , individuals at Lockdown protests , and cases ” , Cellphone location data suggests that Lockdown protests may be epidemiologically significant events ."
“ The behavior we ’re seeing at protests carries a high risk of infection .,“ The behavior we ’re seeing at protests carries a high risk of infection .
"We can see protesters are going from a highly concentrated event and then dispersing widely , ” he added .","We can see protesters are going from a highly concentrated event and then dispersing widely , ” Davidson , who has run for Congress as a Democrat added ."
"Davidson , who has run for Congress as a Democrat , said that neither he nor his advocacy group were currently affiliated with the Democratic party .","Davidson , who has run for Congress as a Democrat  Davidson said that neither Davidson nor Davidson  The group were currently affiliated with the Democratic party ."
The group is made up of more than 300 “ doctors who are concerned that the healthcare for their patients has become unaffordable ” .,The group is made up of more than 300 “ doctors who are concerned that the healthcare for their patients has become unaffordable ” .
"In a series of widely shared videos and threads on Twitter , Davidson has criticized Trump , and attempted to dispel what he calls the “ distrust in public health ” which “ Donald Trump has fomented in his movement ” .","In a series of widely shared videos and threads on Twitter , Davidson has criticized Trump , and attempted to dispel what Davidson calls the “ distrust in public health ” which “ Trump has fomented in Trump movement ” ."
