raw,replaced
"Team Ineos will pull out of Tour if it is not safe, warns Dave Brailsford .","Team Ineos will pull out of Tour if Tour is not safe, warns Brailsford ."
2020-04-17 08:53:13 +00:00 .,2020-04-17 08:53:13 +00:00 .
"Dave Brailsford has said he would pull his Team Ineos squad out of the rescheduled 2020 Tour de France if he felt that the race ’s precautions against coronavirus were not panning out in a “ measured , intelligent and responsible way . ”","Brailsford has said Brailsford would pull Brailsford  the team out of the rescheduled 2020 Tour de France if Brailsford felt that the race ’s precautions against coronavirus were not panning out in a “ measured , intelligent and responsible way . ”"
"“ We would reserve the right to withdraw the team should we deem it necessary , ” he told The Guardian , citing his team ’s withdrawal from racing in March as Covid-19 infections gathered pace , prior to the Paris - Nice stage race .","“ Team Ineos would reserve the right to withdraw the team should Team Ineos deem the team necessary , ” Brailsford told The Guardian , citing Brailsford team ’s withdrawal from racing in March as Covid-19 infections gathered pace , prior to the Paris - Nice stage race  Nice stage race ."
"“ Whilst the race is on , we will plan to participate , but equally we will monitor the evolving nature of how things play out , as we did prior to Paris - Nice , ” Brailsford said .","“ Whilst the Paris - Nice stage race is on , Team Ineos will plan to participate , but equally Team Ineos will monitor the evolving nature of how things play out , as we did prior to Nice , ” Brailsford said ."
"“ This is a sensible , responsible and reasoned approach . ”","“ This is a sensible , responsible and reasoned approach . ”"
"After France ’s president , Emmanuel Macron , banned any large public events until 11 July , the Tour ’s original start dates in June were scrapped and the Grand Départ in Nice postponed until 29 August .","After France ’s president , Emmanuel Macron , banned any large public events until 11 July , the Tour ’s original start dates in June were scrapped and the Grand Départ in Nice postponed until 29 August ."
"However , the decision to go ahead with the Tour has drawn fierce criticism from Devi Sridhar , c hair of Global Public Health at the University of Edinburgh and adviser on the pandemic to the Scottish Government , who described it as a “ recipe for disaster . ”","However , the decision to go ahead with the Tour  Tour has drawn fierce criticism from Devi Sridhar , c hair of Global Public Health at the University of Edinburgh and adviser on the pandemic to the Scottish Government , who described the decision to go ahead with the Tour as a “ recipe for disaster . ”"
"“ The wise thing to do is cancel for this year , ” she said .","“ The wise thing to do is cancel for this year , ” Devi Sridhar , c hair of Global Public Health at the University of Edinburgh and adviser on the pandemic said ."
“ It ’s a painful decision but they have no choice . ”,“ It ’s a painful decision but they have no choice . ”
"“ There will be a lot of debate generated about the rights and wrongs of the transitions out of lockdown across all aspects of society including sporting events , ” Brailsford said .","“ There will be a lot of debate generated about the rights and wrongs of the transitions out of lockdown across all aspects of society including sporting events , ” Brailsford said ."
“ Equally most people recognise that the learning from transitioning out of lockdown will only take place once it begins .,“ Equally most people recognise that the learning from transitioning out of lockdown  lockdown will only take place once the learning from transitioning out of lockdown begins .
We will monitor the situation very carefully and of course take note of national guidance and all advice . ”,Team Ineos will monitor the situation very carefully and of course take note of national guidance and all advice . ”
"Jonathan Vaughters , manager of the US - based Education First team , said that he believed that the Tour ’s promoters , ASO , had ruled out the option of a Tour “ behind closed doors ” , without roadside spectators , too hastily .","I  Vaughters  Team Ineos , said that I believed that ASO  Tour ’s promoters , ASO , had ruled out the option of a Tour “ behind closed doors ” , without roadside spectators , too hastily ."
He said : “ I do n’t see the logic in declaring that they would not have it behind closed doors .,I said : “ I do n’t see the logic in declaring that ASO would not have it behind closed doors .
"I know that would n’t be tradition , but that seems a good option to me , because you ’re minimising risk .","I know that would n’t that tradition , but that seems a good option to I , because you ’re minimising risk ."
I do n’t want to see that option eliminated .,I do n’t want to see the option of a Tour “ behind closed doors ” eliminated .
"If I was them , I would consider that a serious option , rather than their stance which seems to be , ‘ it ’s all or nothing . ’ ”","If I was ASO , I would consider the option of a Tour “ behind closed doors ” a serious option , rather than ASO stance which seems to be , ‘ the option of a Tour “ behind closed doors ” ’s all or nothing . ’ ”"
"Like Brailsford , Vaughters confirmed that both he and his team ’s sponsor , Education First , would be seeking assurances from the Tour organisation .","Like Brailsford , Vaughters confirmed that both Vaughters and Vaughters team ’s sponsor , Education First , would be seeking assurances from ASO ."
"“ We would want to see proper mitigation techniques before the event , ” he said .","“ Team Ineos would want to see proper mitigation techniques before the Paris - Nice stage race , ” Vaughters said ."
"“ Maybe by July or August the virus has abated to the point that it ’s not such a risk , but I can say that if there is a risk of a second wave that the Tour might be part of , then we would demand that there would be major mitigation before the event .","“ Maybe by July or August the virus has abated to the point that the virus ’s not such a risk , but I can say that if there is a risk of a second wave that Tour might be part of , then Team Ineos would demand that there would be major mitigation before the Paris - Nice stage race ."
"“ It ’s probably a good idea to quarantine the riders before the start , ” he said , “ but the attitude from ASO seems ‘ it ’s either the way we have always done it or not at all ’ , which is maybe a little short sighted on their part .","“ It ’s probably a good idea to quarantine the riders before the start , ” Vaughters said , “ but the attitude from ASO seems ‘ it ’s either the way ASO have always done quarantine or not at all ’ , which is maybe a little short sighted on their part ."
It ’s better to bring in these extra measures than not have the race at all . ”,It ’s better to bring in these extra measures than not have the Paris - Nice stage race at all . ”
Vaughters acknowledged that the desire to hold the Tour was good news for cycling ’s business model .,Vaughters acknowledged that the desire to hold Tour was good news for cycling ’s business model .
"He said : “ “ The Tour could be a bell weather for the economy because if it happens , it ’s a sign that things are improving .","Vaughters said : “ “ Tour could be a bell weather for the economy because if the economy happens , Tour ’s a sign that things are improving ."
But we also have to watch China very carefully and see what happens there as it opens up . ”,But we also have to watch China very carefully and see what happens there as China opens up . ”
