raw,replaced
Reps. Mario Diaz-Balart and Ben McAdams become first members of Congress to test positive for coronavirus .,Diaz - Balart and McAdams '  I become first members of Congress to test positive for coronavirus .
2020-03-19 01:30:49 +00:00 .,2020-03-19 01:30:49 +00:00 .
""" On Saturday evening , Congressman Diaz - Balart developed symptoms including a fever and headache .",""" On Wednesday evening , Diaz - Balart developed symptoms including a fever and headache ."
"Just a short while ago , he was notified that he has tested positive for COVID-19 , "" his office said in a news release .","Just a short while ago , Diaz - Balart was notified that Diaz - Balart has tested positive for COVID-19 , "" Diaz - Balart office said in a news release ."
"The Florida Republican said in a statement that he is "" feeling much better "" but urged the public to take the virus "" extremely seriously . ""","Diaz - Balart said in Wednesday 's statement that Diaz - Balart is "" feeling much better "" but urged the public to take COVID-19 "" extremely seriously . """
""" We must continue to work together to emerge stronger as a country during these trying times , "" he said .",""" the public must continue to work together to emerge stronger as a country during these trying times , "" Diaz - Balart said ."
Wednesday 's statement did not detail how Diaz - Balart may have contracted the disease .,Wednesday 's statement  Wednesday statement did not detail how Diaz - Balart may have contracted COVID-19 .
He was the first lawmaker to announce a positive test .,Diaz - Balart was the first lawmaker to announce a positive test .
"Later on Wednesday evening , McAdams , a Utah Democrat , said he too had been diagnosed .","Later on Wednesday evening , I said I too had been diagnosed ."
""" Today I learned that I tested positive , "" he said in a statement released on Twitter .",""" Today I learned that I tested positive , "" I said in a statement released on Twitter ."
""" I am still working for Utahns and pursuing efforts to get Utahns the resources they need as I continue doing my job from home until I know it is safe to end my self - qurantine . """,""" I am still working for Utahns and pursuing efforts to get Utahns the resources Utahns need as I continue doing I job from home until I know it is safe to end I self - qurantine . """
The unsettling development underscores the unique challenge facing lawmakers as they both grapple with how to contain the spread of coronavirus throughout the US and take steps to avoid spreading it within Congress .,The unsettling development underscores the unique challenge facing lawmakers as lawmakers grapple with how to contain the spread of coronavirus throughout the US and take steps to avoid spreading the spread of coronavirus throughout the US within Congress .
The announcements come the same day President Donald Trump signed a coronavirus relief package that includes provisions for free testing and paid emergency leave as the death toll from the virus continues to climb and state and local governments hand down more aggressive social - distancing requirements .,The announcements come the same day President Donald Trump signed a coronavirus relief package that includes provisions for free testing and paid emergency leave as the death toll from COVID-19 continues to climb and state and local governments hand down more aggressive social - distancing requirements .
"As of Wednesday , more than 8,500 Americans have been infected with coronavirus , and that number changes significantly by the hour .","As of Wednesday , more than 8,500 Americans have been infected with coronavirus , and coronavirus changes significantly by the hour ."
"But news of cases within the halls of Congress could upend legislative business on the Hill , setting off a new wave of self - quarantine measures from lawmakers that may have interacted with Diaz - Balart o McAdams , who both decided to self - quarantine after participating in House votes on Friday .","But news of The cases  Congress could upend legislative business on the Hill , setting off a new wave of self - quarantine measures from lawmakers that may have interacted with I  House votes on Friday ."
"Thus far , at least 14 other lawmakers have announced steps to self - quarantine or otherwise isolate themselves as a precaution after coming into contact with an infected individual .","Thus far , at least 14 other lawmakers have announced steps to self - quarantine or otherwise isolate at least 14 other lawmakers as a precaution after coming into contact with an infected individual ."
The cases are also a realization of discussions within Congress over the inevitability of lawmakers testing positive for the disease -- something for which a number of House and Senate offices have been preparing .,The cases are also a realization of discussions within Congress over the inevitability of lawmakers testing positive for COVID-19 -- something for which a number of House and Senate offices have been preparing .
"US Capitol Police have been working to ensure that secure communications can continue off - site and the leaders of key congressional committees , along with law enforcement authorities and the Capitol physician 's office , have informed each lawmaker 's office to prepare contingency plans in case of an outbreak .","US Capitol Police have been working to ensure that secure communications can continue off - site and the leaders of key congressional committees , along with law enforcement authorities and the Capitol physician 's office , have informed each lawmaker 's office to prepare contingency plans in case of an outbreak ."
"UNITED STATES - MARCH 11 : FAA Administrator Steve Dickson , center , shakes hands with Ranking member Mario Diaz - Balart , R - Fla. , before the start of a House Appropriations Subcommittee on Transportation , Housing and Urban Development , and Related Agencies hearing on "" Federal Aviation Administration ( FAA ) Budget Request for FY2021 "" in Washington on Wednesday , March 11 , 2020 .","UNITED STATES - MARCH 11 : FAA Administrator Steve Dickson , center , shakes hands with Ranking member Mario Diaz - Balart , R - Fla. , before the start of a House Appropriations Subcommittee on Transportation , Housing and Urban Development , and Related Agencies hearing on "" Federal Aviation Administration ( FAA ) Budget Request for FY2021 "" in Washington on Wednesday , March 11 , 2020 ."
( Photo by Caroline Brehman / CQ Roll Call via AP Images ),( Photo by Caroline Brehman / CQ Roll Call via AP Images )
"In fact , the signs the Capitol is preparing have been visible for weeks , with hand sanitizers littering virtually every corner of the building .","In fact , the signs Capitol is preparing have been visible for weeks , with hand sanitizers littering virtually every corner of the building ."
News of Diaz - Balart and McAdams ' positive tests also comes the same day a bipartisan group of House lawmakers sent a letter to congressional leadership requesting a rule change that would allow for remote voting during the pandemic .,News of Diaz - Balart  Diaz - Balart and McAdams '  I positive tests also comes the same day a bipartisan group of House lawmakers sent the letter requesting a rule change that would allow for remote voting during the pandemic .
""" While Congress is an institution with a proud history , we can not stand on tradition if it puts lives -- and our ability to be the voice of our constituents -- at risk , "" the letter says .",""" While Congress is an institution with a proud history , our can not stand on tradition if Congress puts lives -- and our ability to be the voice of our constituents -- at risk , "" the letter says ."
This story has been updated with additional developments on Wednesday .,This story has been updated with additional developments on Wednesday .
