raw,replaced
Footage shows thief using sledgehammer to steal Van Gogh painting .,Footage shows The thief using sledgehammer to steal The painting  Van Gogh painting .
2020-04-23 16:48:21 +00:00 .,2020-04-23 16:48:21 +00:00 .
"Viewers can see the thief smashing through two glass doors with a sledgehammer , and later leaving with the artwork under their right arm .","Viewers can see The thief smashing through two glass doors with a sledgehammer , and later leaving with the artwork under Viewers right arm ."
"The thief had to bypass other security systems to reach the painting , a spokeswoman for Dutch police told CNN on Thursday , but investigators have decided not to release that footage at this stage .","The thief had to bypass other security systems to reach The painting , a spokeswoman for Dutch police told CNN on Thursday , but investigators have decided not to release the footage at this stage ."
"No arrests have been made and the painting is still missing , said the spokeswoman .","No arrests have been made and The painting is still missing , said a spokeswoman for Dutch police ."
"Dutch police tweeted that they received 56 tips as a result of the broadcast , which went out on a crime show on the NPO2 channel Wednesday .","Dutch police tweeted that Dutch police received 56 tips as a result of the broadcast , which went out on a crime show on the NPO2 channel Wednesday ."
"CNN has contacted the Singer Laren museum , which is currently closed due to the coronavirus pandemic , for comment on the footage .","CNN has contacted the Groninger Museum , for comment on the footage ."
"The painting -- created by the Dutch master in 1884 -- was on loan from another art institution , the Groninger Museum in the city of Groningen .","The painting was on loan from another art institution , the Groninger Museum in the city of Groningen ."
"A police statement at the time said that the theft took place at around 3:15 a.m. local time , and that intruders entered the premises by breaking through a glass door .","A police statement at the time said that the theft took place at around 3:15 a.m. local time , and that intruders entered the premises by breaking through a glass door ."
""" I am shocked and unbelievably pissed off , "" museum director Jan Rudolph de Lorm said during a press conference on March 30 .",""" Singer am shocked and unbelievably pissed off , "" Singer said during a press conference on March 30 ."
""" It is very bad for the Groninger Museum .",""" it is very bad for the Groninger Museum ."
"It 's also very bad for Singer . ""","it 's also very bad for Singer . """
""" But above all it is horrible for all of us , because art is there to be seen and shared by all of us , for society as a whole , to bring enjoyment , to bring inspiration , and also to bring comfort .",""" But above all it is horrible for all of us , because art is there to be seen and shared by all of us  all of us , for society as a whole , to bring enjoyment , to bring inspiration , and also to bring comfort ."
"Especially in this difficult time , "" he added .","Especially in this difficult time , "" Singer added ."
"The painting was created in the town of Nuenen , where Van Gogh stayed with his parents between 1883 and 1885 .","The painting was created in the town of Nuenen , where Van Gogh stayed with Van Gogh parents between 1883 and 1885 ."
It depicts the garden of the parsonage they lived in and where his father served as pastor .,The painting depicts the garden of the parsonage they lived in and where Van Gogh father served as pastor .
It also shows the ruins of an old church that featured in a number of other Van Gogh works from the period .,The painting also shows the ruins of an old church that featured in a number of other Van Gogh works from the period .
Police said that painting has now been added to Interpol 's stolen art database .,Police said The painting has now been added to Interpol 's stolen art database .
"The Singer Laren museum announced its temporary closure on March 13 , shortly after the country 's government announced a ban on large gatherings and shuttered the Van Gogh Museum and Rijksmuseum in Amsterdam .","the Groninger Museum announced the Groninger Museum temporary closure on March 13 , shortly after the country 's government announced a ban on large gatherings and shuttered the Van Gogh Museum and Rijksmuseum in Amsterdam ."
