raw,replaced
Chinese doctor who sounded the alarm on coronavirus dies .,Li  the Wuhan coronavirus dies .
2020-02-06 16:31:06 +00:00 .,2020-02-06 16:31:06 +00:00 .
"Soon after he posted the message , Li was accused of rumor - mongering by the Wuhan police .","Soon after Li posted the message , Li was accused of rumor - mongering by the Wuhan police ."
"He was one of several medics targeted by police for trying to blow the whistle on the deadly virus in the early weeks of the outbreak , which has sickened more than 28,000 people and killed more than 560 .",Li was one of several medics targeted by police for trying to blow the whistle on the virus in the early weeks of the outbreak .
"Li was hospitalized on January 12 after contracted the virus from one of his patients , and he was confirmed to have the coronavirus on February 1 .","Li was hospitalized on January 12 after contracted the virus from one of Li patients , and Li was confirmed to have the Wuhan coronavirus on February 1 ."
"On Thursday , the World Health Organization responded to news of Li 's death on Twitter , writing "" We are deeply saddened by the passing of Dr. Li Wenliang .","On Thursday , the World Health Organization responded to news of Li  Li 's death on Twitter , writing "" the World Health Organization are deeply saddened by the passing of Li ."
"We all need to celebrate work that he did on # 2019nCoV. "" The death toll and number of people infected by the Wuhan coronavirus continues to grow , with no signs of slowing despite severe quarantine and population control methods put in place in central China .","We all need to celebrate work that Li did on # 2019nCoV. "" The death toll and number of people infected by the Wuhan coronavirus  Wuhan coronavirus continues to grow , with no signs of slowing despite severe quarantine and population control methods put in place in central China ."
"This Chinese doctor tried to save lives , but was silenced .","Li tried to save lives , but was silenced ."
Now he has coronavirus,Now Li has coronavirus
"The number of confirmed cases globally stood at 28,275 as of Thursday , with more than 28,000 of those in China .","The number of those stood at 28,275 as of Thursday , with more than 28,000 of those in China ."
"The number of cases in China grew by 3,694 , or 15 % , on the previous day .","The number of cases in China grew by 3,694 , or 15 % , on the previous day ."
"There have been 565 deaths so far , all but two of which were in China , with one in the Philippines and one in Hong Kong .","There have been 565 deaths so far , all but two of which were in China , with one in the Philippines and one in Hong Kong ."
"On the same day in December that Li messaged his friends , an emergency notice was issued by the Wuhan Municipal Health Commission , informing the city 's medical institutions that a series of patients from the Huanan Seafood Wholesale Market had an "" unknown pneumonia .","On the same day in December that Li messaged Li friends , The notice was issued by the Wuhan Municipal Health Commission , informing Wuhan medical institutions that a series of patients from the Huanan Seafood Wholesale Market had an "" unknown pneumonia ."
""" The notice warned : "" Any organizations or individuals are not allowed to release treatment information to the public without authorization . """,""" The notice warned : "" Any organizations or individuals are not allowed to release treatment information to the public without authorization . """
"In the early hours of December 31 , Wuhan 's health authorities held an emergency meeting to discuss the outbreak .","In the early hours of December 31 , Wuhan  the Wuhan authorities held an emergency meeting to discuss the outbreak ."
"Afterwards , Li was summoned by officials at his hospital to explain how he knew about the cases , state - run newspaper Beijing Youth Daily reported .","Afterwards , Li was summoned by officials at Li hospital to explain how Li knew about the cases , state - run newspaper Beijing Youth Daily reported ."
"Later that day , the Wuhan authorities announced the outbreak and alerted the World Health Organization .","Later December 31 , the Wuhan authorities  Wuhan authorities announced the outbreak and alerted the World Health Organization ."
"US honeymooners are stuck on coronavirus cruise ship -- and they do n't know when they 'll get to leave On January 3 , Li was called to a local police station and reprimanded for "" spreading rumors online "" and "" severely disrupting social order "" over the message he sent in the chat group .","they are stuck on coronavirus cruise ship -- and they do n't know when they 'll get to leave On January 3 , Li was called to a local police station and reprimanded for "" spreading rumors online "" and "" severely disrupting social order "" over the message  Li sent in the chat group ."
"Li had to sign a statement -- which CNN has seen a photograph of -- acknowledging his "" misdemeanor "" and promising not to commit further "" unlawful acts . ""","Li had to sign a statement -- which CNN has seen a photograph of -- acknowledging Li "" misdemeanor "" and promising not to commit further "" unlawful acts . """
He feared he was going to be detained .,Li feared Li was going to be detained .
""" My family would worry sick about me , if I lose my freedom for a few days , "" he told CNN over a text message on WeChat -- he was coughing too much and breathing too poorly to speak over the phone .",""" Li family would worry sick about Li , if Li lose Li freedom for a few days , "" Li told CNN over a text message on WeChat -- Li was coughing too much and breathing too poorly to speak over the phone ."
"He was released by police , but returned to work at Wuhan Central Hospital feeling helpless .","Li was released by police , but returned to work at Wuhan Central Hospital feeling helpless ."
"He said : "" There was nothing I could do .","Li said : "" There was nothing Li could do ."
( Everything ) has to adhere to the official line .,( Everything ) has to adhere to the official line .
""" On January 10 , after unwittingly treating a patient with the Wuhan coronavirus , Li started coughing and developed a fever the next day .",""" On January 10 , after unwittingly treating a patient with the Wuhan coronavirus  Wuhan coronavirus , Li started coughing and developed a fever the next day ."
He was hospitalized on January 12 .,Li was hospitalized on January 12 .
"In the following days , Li 's condition deteriorated so badly that he was admitted to the intensive care unit , and given oxygen support .","In the following days , Li condition deteriorated so badly that Li was admitted to the intensive care unit , and given oxygen support ."
He later tested positive for coronavirus .,Li later tested positive for coronavirus .
On Thursday an official for the World Health Organization expressed sadness at news of Li 's death .,On Thursday an official for the World Health Organization expressed sadness at news of Li  Li 's death .
""" We are very sad to hear the loss of Li Wenliang , "" Dr Mike Ryan , Executive Director for the World Health Organization 's Health Emergencies program , said when asked about the doctor 's death during a daily coronavirus press briefing in Geneva .",""" the World Health Organization are very sad to hear the loss of Li , "" Ryan  the World Health Organization Health Emergencies program , said when asked about Li  Li 's death during a daily coronavirus press briefing in Geneva ."
""" We should celebrate his life and mourn his death along with colleagues , "" Ryan added .",""" the World Health Organization should celebrate Li life and mourn Li  Li 's death along with colleagues , "" Ryan added ."
