raw,replaced
A nurse on the Covid-19 front lines reconnects with New York City firefighter who rescued her from a burning building 37 years ago .,A nurse on the Covid-19 front lines reconnects with New Jersey  New York City firefighter who rescued her from a burning building 37 years ago  A nurse on the Covid-19 front lines from a burning building 37 years ago .
2020-05-26 20:49:10 +00:00 .,2020-05-26 20:49:10 +00:00 .
But this was n't just any newspaper article .,But this was n't just any newspaper article .
It was an article documenting Taylor 's rescue from a burning New York City apartment by a firefighter in 1983 .,this was an article documenting Taylor 's rescue from a burning New York City apartment by a firefighter in 1983  Taylor rescue from a burning New Jersey apartment by a firefighter in 1983 .
She was only four years old at the time .,A nurse on the Covid-19 front lines was only four years old at the time .
"The picture on the front - page article shows a young Taylor with the man who saved her , Eugene Pugliese .",The picture on an article documenting Taylor 's rescue from a burning New York City apartment by a firefighter in 1983 shows Taylor with the man who saved A nurse on the Covid-19 front lines  Pugliese .
""" I always knew I came close to losing my life that day , "" Taylor told CNN .",""" Taylor always knew Taylor came close to losing Taylor life that day , "" Taylor told CNN ."
""" Without him , I would n't be here .",""" Without Taylor , Taylor would n't be here ."
"I had a second chance at life , thanks to him . ""","Taylor had a second chance at life , thanks to Taylor . """
"Today , Taylor , 40 , is an emergency room nurse who lives in Alexandria , Virginia with her husband and two kids .","Today , Taylor is an emergency room nurse who lives in Alexandria , Virginia with Taylor husband and two kids ."
"Ever since the incident , she wondered what became of the firefighter who saved her , coming up empty when she searched for him online .","Ever since the incident , Taylor wondered what became of New York City firefighter who rescued her from a burning building 37 years ago  Taylor , coming up empty when Taylor searched for New York City firefighter who rescued her from a burning building 37 years ago online ."
"Ready to spend two months helping in the fight against Covid-19 at NYU Langone Hospital in Brooklyn , Taylor saw this as an opportunity to finally find him .","Ready to spend two months helping in the fight against Covid-19 at NYU Langone Hospital in Brooklyn , Taylor saw this as an opportunity to finally find New York City firefighter who rescued her from a burning building 37 years ago ."
"During one of her shifts , Taylor told a firefighter her story .","During one of Taylor  her shift , Taylor told a firefighter  a firefighter story ."
"He called the current captain of FDNY Ladder 20 in Manhattan , who knew exactly who Taylor was looking for .","Taylor called the current captain of FDNY Ladder 20 in Manhattan , who knew exactly who Taylor was looking for  Manhattan , who knew exactly who Taylor was looking for ."
Taylor gave him a call right after her shift and was very happy to hear Pugliese 's voice on the other end .,"Taylor gave the current captain of FDNY Ladder 20 in Manhattan , who knew exactly who Taylor was looking for a call right after a firefighter  her shift and was very happy to hear Pugliese voice on the other end ."
""" I wondered about him on 9/11 and hoped I would get the chance to thank him , and I finally did , "" said Taylor .",""" Taylor wondered about Pugliese on 9/11 and hoped Taylor would get the chance to thank Pugliese , and Taylor finally did , "" said Taylor ."
"Now 75 years old , Pugliese was "" on cloud nine "" when he got the call from Taylor on Friday .","Now 75 years old , Pugliese was "" on cloud nine "" when Pugliese got the call from Taylor on Friday ."
""" The two of us just sat there crying on the phone , "" the Spring Lake , New Jersey resident told CNN , adding that he 's had the same article framed on his wall for 25 years now .",""" The two of us just sat there crying on the phone , "" Taylor  New Jersey resident told CNN , adding that Taylor 's had the same article framed on Taylor wall for 25 years now ."
""" She turned out to be a remarkable woman with a magnificent life . """,""" Taylor turned out to be a remarkable woman with a magnificent life . """
