raw,replaced
A couple still aboard the Grand Princess cruise ship is suing Princess Cruise Lines for $1 million over its handling of coronavirus .,A couple still aboard Princess is suing Princess for $1 million over Princess handling of the illness .
2020-03-10 06:57:02 +00:00 .,2020-03-10 06:57:02 +00:00 .
( CNN ),( CNN )
"A Florida couple still aboard the Grand Princess cruise ship docked in Oakland , California , has filed a lawsuit against the ship 's operator Princess Cruise Lines , accusing the company of gross negligence in allowing them to be exposed to coronavirus on the ship .","The Weissbergers  Princess docked in Oakland , California , has filed a lawsuit against Princess  Princess operator Princess Cruise Lines , accusing Princess of gross negligence in allowing The Weissbergers to be exposed to coronavirus on Princess ."
"Ronald and Eva Weissberger , of Broward County , are seeking more than $ 1 million in damages from the cruise line , according to the lawsuit filed Monday in the United States District Court for the Central District of California in Los Angeles","The Weissbergers , are seeking more than $ 1 million in damages from Princess , according to The lawsuit  Monday in the United States District Court for the Central District of California in Los Angeles"
"They are two of the more than 3,500 passengers and crew members aboard the cruise liner that was held off the coast of San Francisco for days after 21 people -- two passengers and 19 crew members -- tested positive for the illness .","The Weissbergers are two of the more than 3,500 passengers and crew members aboard Princess for days after 21 people -- sixty two passengers on board -- tested positive for the illness ."
Passengers began disembarking the vessel Monday .,Passengers began disembarking Princess  Monday .
"More passengers are expected to be removed from the ship Tuesday morning , according to an announcement from the ship 's captain .","More passengers are expected to be removed from Princess Tuesday morning , according to an announcement from Princess captain ."
"On Sunday , the State Department warned Americans to not travel by cruise ship because of a spike in cases of coronavirus , also known as COVID-19 , linked to cruises .","On Sunday , the State Department warned Americans to not travel by cruise ship because of a spike in cases of coronavirus , also known as COVID-19 , linked to cruises ."
"The lawsuit accuses Princess Cruise Lines of sailing despite "" knowing that the ship was infected from two previous passengers who came down with symptoms of COVID-19 , and had sixty two passengers on board . ""","The lawsuit accuses Princess of sailing despite "" knowing that Princess was infected from two previous passengers who came down with symptoms of COVID-19 , and had sixty two passengers on board  board . """
"In response to the lawsuit , Princess Cruises issued a statement saying : "" Princess has been sensitive to the difficulties the COVID-19 outbreak has caused to our guests and crew .","In response to The lawsuit , Princess issued a statement saying : "" Princess has been sensitive to the difficulties the COVID-19 outbreak has caused to Princess guests and crew ."
Our response throughout this process has focused on well - being our guests and crew within the parameters mandated on us by the government agencies involved and the evolving medical understanding of this new illness .,Princess response throughout this process has focused on well - being Princess guests and crew within the parameters mandated on Princess by the government agencies involved and the evolving medical understanding of the illness .
"We ( sic ) not been served with any lawsuit relating to this matter , and we will not comment on any pending litigation . ""","Princess not been served with any lawsuit relating to the illness , and Princess will not comment on any pending litigation . """
"The couple boarded the ship on February 21 and , along with all other passengers in this sailing , were not examined or screened before they got on the vessel even though the ship had previously had two people on board with the virus , the lawsuit said .","The Weissbergers boarded Princess on February 21 and , along with all other passengers in sailing , were not examined or screened before The Weissbergers got on Princess even though Princess had previously had two people on board with the illness , The lawsuit said ."
"They were also not given warning by the cruise line of the potential of exposure before they boarded or while they were already aboard , according to the filing .","The Weissbergers were also not given warning by Princess of the potential of exposure before The Weissbergers boarded or while The Weissbergers were already aboard , according to The lawsuit ."
The lawsuit says no passengers aboard the Grand Princess were informed when an email went out to previous ship passengers on February 25 notifying them of a possible exposure on the ship .,The lawsuit says no passengers aboard Princess were informed when an email went out to previous ship passengers on February 25 notifying previous ship passengers of the risk  Princess .
"The Weissbergers would not have boarded the ship if they had been told and would have disembarked in Honolulu on February 26 if they had been made aware of the risk , the lawsuit said .","The Weissbergers would not have boarded Princess if The Weissbergers had been told and would have disembarked in Honolulu on February 26 if The Weissbergers had been made aware of the risk , The lawsuit said ."
"The lawsuit alleges the couple is now at "" actual risk of immediate physical injury .","The lawsuit alleges The Weissbergers is now at "" actual risk of immediate physical injury ."
"""",""""
"They are also "" suffering from emotional distress "" and are "" traumatized from the fear of developing COVID-19 , "" according to the suit .","The Weissbergers are also "" suffering from emotional distress "" and are "" traumatized from the fear of developing COVID-19 , "" according to The lawsuit ."
